,HH_ID,C_start,C1,C2,C3,C4,C4_oth,C5,C6,C7,C8,C9,C10,C11,C12,C12_oth,C_13,C_13oth,C_14,C15,C16,C17,C18,C19,C19_oth,C_20,C_21,C_22,C_23,C_24,C_27,C_25,C_26__1,C_26__2,C_26__3,C_26__4,C_26__5,C_26__6,C_26__7,C_26__8,C_26__9,C_26__10,C_26__11,C_26__12,C_26__888,C_28a,C_29a,C_30a,C_31a,C32a_hours,C32a_min,C_28b,C_29b,C_30b,C_31b,C32b_hours,C32b_min,C_33,C33oth,C_34,C34_oth,C_35,C35_oth,C_36,C_37,C_38,C39_a,C39_b,C40,C41,C42,C42_oth,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C57,C58,C59,C61,C62,C63,C64,C67,C65,C66__1,C66__2,C66__3,C66__4,C66__5,C66__6,C66__7,C66__8,C66__9,C66__10,C66__11,C66__12,C66__888,C68a,C69a,C70a,C71a,C72a_hour,C72a_min,C68b,C69b,C70b,C71b,C72b_hour,C72b_min,C73,C74,C75,C76,C77,C78,C79_1,C79_2,C_79oth,C80,C81,C83,C84,C85,C86,C87,C88__111,C88__1,C88__2,C88__3,C88__4,C88__5,C88__6,C88__7,C88__8,C88__9,C88__10,C88__11,C88__12,C89,C90__1,C90__2,C90__3,C90__555,C90__888,C_90oth,C91,C92,C93,C_93oth,C94,C95,C97,C98,C99,C100,C101,C102,C103,C104,C105__1,C105__2,C105__3,C105__4,C105__5,C105__6,C105__7,C105__8,C105__9,C105__10,C105__11,C105__12,C106a,C107a,C108a,C106b,C107b,C108b,C109,C110__888,C_110oth,C111,C112,C110_1,C110_2,C113,C114,C115__111,C115__1,C115__2,C115__3,C115__4,C115__5,C115__6,C115__7,C115__8,C115__9,C115__10,C115__11,C115__12,C115__888,C116__1,C116__2,C116__3,C116__555,C117,C119,C124,C125,C126,C127,C128,C129,C130,C131,C132__1,C132__2,C132__3,C132__4,C132__5,C132__6,C132__555,C132__111,C133,C136__1,C136__2,C136__3,C137,C138,C139,sum_solar,C140__0,C140__1,C140__2,C140__3,C140__4,C140__5,C140__6,C140__7,C140__8,C140__9,MSD,C167,C168__1,C168__2,C168__3,C168__4,C168__5,C168__6,C168__7,C168__8,C168__9,C168__10,C168__11,C168__12,C168__888,C169a,C170a,C171a,C169b,C170b,C171b,C172,C174,C176,C177,C178,C179,C_179oth,C180,C181,C182,C182_oth,C183,C184,C185,C186,C187,C188,C189
3006,11011514942201.0,2017-11-09T03:25:28-05:00,2.0,Yes,,,,,,10.0,5000.0,888.0,3.0,0.0,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,5000.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,20.0,98.0,888.0,20.0,4.0,3.0,12.0,30.0,35.0,Rechargeable battery and storage devices (e.g.: car battery),,No back-up source,,Talk to community representative,,Someone not from power company,0.0,No,No problems,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
3007,11011514943101.0,2017-11-09T01:46:49-05:00,1.0,Yes,,,,,,3.0,111.0,,,,Neighbor,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,500.0,No,No,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,28.0,140.0,0.0,8.0,3.0,5.0,7.0,112.0,0.0,Candle,,Electric Generator,,Call/Visit/SMS utility company (DISCO),,The power company,2.0,No,Supply shortage/not enough hours of electricity,Unpredictable interruptions,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,1.0,Yes,,,,,
3008,11011514943702.0,2017-11-08T08:02:08-05:00,1.0,Yes,,,,,,50.0,111.0,,,,Pre-paid meter card seller,,Monthly,,Yes,888.0,Yes,No,,,,Vouchers/token/pre-paid card from local store,Respondent has energy bill and shows it,1000.0,34.7,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,3.0,6.0,21.0,336.0,0.0,15.0,4.0,15.0,14.0,63.0,0.0,No back-up source,,No back-up source,,Call/Visit/SMS utility company (DISCO),,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,No,Yes,,,,
3009,11011514943901.0,2017-11-09T07:35:15-05:00,1.0,Yes,,,,,,10.0,3000.0,0.0,0.0,0.0,Pre-paid meter card seller,,Monthly,,Yes,50.0,Yes,No,,,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,3000.0,No,Yes,,,,,,,,,,,,,,,,,,,,5.0,3.0,5.0,10.0,133.0,30.0,Electric generator,,Electric Generator,,Call/Visit/SMS utility company (DISCO),,Someone not from power company,0.0,Yes,No problems,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2.0,No,,2.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,28.0,Yes,Yes,No,No,No,,20.0,Yes,,,,,65000.0,888.0,Gasoline/Petrol,20.0,Yes,2900.0,No,,,,,,,,,,,,,,,,,,,,No,No,,Yes,No,No problems,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,7.0,Yes,,,,,
3010,11011514944401.0,2017-11-08T07:47:15-05:00,1.0,Yes,,,,,,3.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,Yes,888.0,Yes,No,,,,Vouchers/token/pre-paid card from local store,Respondent has energy bill but refuses to show it or could not locate it,,,2000.0,No,No,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,21.0,133.0,0.0,10.0,4.0,6.0,7.0,98.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,0.0,No,Supply shortage/not enough hours of electricity,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3011,11011514944801.0,2017-11-08T10:39:10-05:00,1.0,Yes,,,,,,15.0,111.0,,,,Energy company (NEPA/PHCN),,Every 2 weeks,,Yes,20.0,Yes,No,,,,Vouchers/token/pre-paid card from local store,Respondent has energy bill and shows it,2000.0,33.17,,No,No,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,21.0,147.0,20.0,7.0,3.0,3.0,10.0,119.0,51.0,Rechargeable battery and storage devices (e.g.: car battery),,No back-up source,,Call/Visit/SMS utility company (DISCO),,The power company,5.0,No,Low/high voltage problems or voltage fluctuations,Maintenance/service problems,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,No,Yes,,,,
3012,11011514945303.0,2017-11-09T10:43:41-05:00,1.0,Yes,,,,,,2.0,111.0,,,,Landlord,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1500.0,No,Yes,,,,,,,,,,,,,,,,,,,,14.0,3.0,6.0,18.0,70.0,25.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,0.0,No,Supply shortage/not enough hours of electricity,Unpredictable interruptions,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,1.0,Yes,,,,,
3013,11011514946905.0,2017-12-20T09:42:36,1.0,Yes,,,,,,2.0,111.0,,,,Landlord,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1000.0,No,Yes,,,,,,,,,,,,,,,,,,,,15.0,3.0,6.0,21.0,70.0,20.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,Unpredictable interruptions,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3014,11011514947702.0,2017-11-09T03:13:48-05:00,2.0,Yes,,,,,,4.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,2000.0,No,No,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,14.0,133.0,40.0,14.0,3.0,7.0,14.0,70.0,35.0,Rechargeable battery and storage devices (e.g.: car battery),,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,0.0,No,Supply shortage/not enough hours of electricity,,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
3015,11011514948002.0,2017-11-09T03:55:23-05:00,1.0,Yes,,,,,,5.0,111.0,,,,Pre-paid meter card seller,,Monthly,,Yes,888.0,Yes,No,,,,Vouchers/token/pre-paid card from local store,Respondent has energy bill but refuses to show it or could not locate it,,,1000.0,No,No,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,28.0,147.0,0.0,10.0,4.0,7.0,14.0,98.0,0.0,Electric generator,,Electric Generator,,Call/Visit/SMS utility company (DISCO),,The power company,4.0,No,Supply shortage/not enough hours of electricity,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,No,,220.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,30.0,Yes,Yes,No,No,No,,4.0,Yes,,,,,17000.0,25000.0,Gasoline/Petrol,4.0,Yes,650.0,No,,,,,,,,,,,,,,,,,,,,No,No,,Yes,No,Unpredictable interruptions,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3016,11011515260104.0,2017-11-10T03:21:35-05:00,1.0,Yes,,,,,,8.0,111.0,,,,Pre-paid meter card seller,,Monthly,,Yes,20.0,Yes,No,,,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,2000.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,21.0,154.0,0.0,5.0,2.0,5.0,14.0,133.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,No system to request repairs/file complaint,,No-one: we wait until power returns,,No,No problems,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3017,11011515260604.0,2017-11-10T04:36:40-05:00,1.0,Yes,,,,,,2.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,1000.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,28.0,140.0,0.0,12.0,1.0,5.0,14.0,84.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,No system to request repairs/file complaint,,No-one: we wait until power returns,,No,No problems,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
3018,11011515260610.0,2017-11-12T08:21:08-05:00,2.0,Yes,,,,,,5.0,111.0,,,,Neighbor,,Monthly,,Yes,100.0,No,Yes,12.0,,,Cash,Respondent does not have an energy bill,,,1000.0,No,Yes,,,,,,,,,,,,,,,,,,,,7.0,2.0,7.0,28.0,119.0,0.0,No back-up source,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,Unexpectedly high bills,High cost of electricity,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3019,11011515260611.0,2017-11-10T06:03:57-05:00,1.0,Yes,,,,,,10.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill and shows it,2250.0,390.0,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,28.0,147.0,0.0,10.0,2.0,10.0,14.0,98.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,Rechargeable battery and storage devices (e.g.: car battery),,No system to request repairs/file complaint,,No-one: we wait until power returns,,No,No problems,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3020,11011515260802.0,2017-11-10T04:12:25-05:00,1.0,Yes,,,,,,17.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent has energy bill but refuses to show it or could not locate it,,,2000.0,No,Yes,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,21.0,133.0,0.0,Electric generator,,Electric Generator,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,Maintenance/service problems,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,No,,2.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,30.0,Yes,Yes,No,No,No,,5.0,Yes,,,,,15000.0,6500.0,Gasoline/Petrol,16.0,Yes,2000.0,No,,,,,,,,,,,,,,,,,,,,No,No,,Yes,No,Hard to maintain/service,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3021,11011515260901.0,2017-11-10T10:02:28-05:00,1.0,Yes,,,,,,3.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1340.0,No,No,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,14.0,140.0,0.0,9.0,3.0,9.0,7.0,105.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,2.0,No,Unexpectedly high bills,High cost of electricity,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3022,11011515260902.0,2017-11-09T10:49:21-05:00,1.0,Yes,,,,,,1.0,111.0,,,,Landlord,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1000.0,No,Yes,,,,,,,,,,,,,,,,,,,,6.0,2.0,4.0,21.0,126.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,The power company,5.0,Yes,Low/high voltage problems or voltage fluctuations,Unpredictable interruptions,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,1.0,Yes,,,,,
3023,11011515261006.0,2017-11-10T07:13:03-05:00,2.0,Yes,,,,,,2.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1000.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,3.0,35.0,132.0,35.0,12.0,4.0,11.0,20.0,84.0,0.0,No back-up source,,No back-up source,,Call a local technician/local electrician/NEPA,,Someone not from power company,12.0,No,High cost of electricity,Unexpectedly high bills,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
3024,11011515261402.0,2017-11-11T01:22:03-05:00,1.0,Yes,,,,,,10.0,1000.0,52000.0,1.0,1.0,Energy company (NEPA/PHCN),,Every 2 weeks,,Yes,100.0,Yes,No,,,,Credits using mobile money,Respondent does not have an energy bill,,,1000.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,28.0,154.0,0.0,10.0,2.0,10.0,7.0,98.0,0.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,Electric Generator,,Call a local technician/local electrician/NEPA,,The power company,0.0,No,Supply shortage/not enough hours of electricity,,No,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,No,,3.0,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,20.0,Yes,Yes,No,No,No,,5.0,Yes,,,,,32000.0,450.0,Gasoline/Petrol,12.0,Yes,1716.0,No,,,,,,,,,,,,,,,,,,,,No,No,,Yes,No,Too expensive to use (including high cost of fuel/rent),,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
3025,11011515262205.0,2017-11-10T06:12:48-05:00,2.0,Yes,,,,,,34.0,111.0,,,,Pre-paid meter card seller,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1000.0,No,Yes,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,28.0,140.0,0.0,No back-up source,,No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,Unexpectedly high bills,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
3026,11011515262302.0,2017-12-04T05:28:36,2.0,Yes,,,,,,3.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1000.0,No,No,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,28.0,126.0,0.0,11.0,2.0,11.0,28.0,91.0,0.0,"Other, specify",Rechargeable Lantern (charges With electricity),No back-up source,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,Unpredictable interruptions,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,No,Yes,,,,
3027,11011515262303.0,2017-11-10T03:30:21-05:00,1.0,Yes,,,,,,1.0,111.0,,,,Landlord,,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1300.0,No,Yes,,,,,,,,,,,,,,,,,,,,6.0,0.0,4.0,21.0,119.0,30.0,Electric generator,,Electric Generator,,Call a local technician/local electrician/NEPA,,No-one: we wait until power returns,,No,Supply shortage/not enough hours of electricity,Unpredictable interruptions,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1.0,No,,1.5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,30.0,Yes,Yes,No,No,No,,8.0,Yes,,,,,30000.0,3000.0,Gasoline/Petrol,5.0,Yes,725.0,No,,,,,,,,,,,,,,,,,,,,No,No,,Yes,No,No problems,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,2.0,Yes,,,,,
3028,11011515262306.0,2017-11-10T03:57:08-05:00,2.0,Yes,,,,,,20.0,111.0,,,,Energy company (NEPA/PHCN),,Monthly,,No,,,,,Fixed monthly fee,,Cash,Respondent does not have an energy bill,,,1000.0,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,3.0,35.0,133.0,5.0,15.0,4.0,15.0,20.0,63.0,6.0,Dry-cell (non-rechargeable) battery/ Torch/ Flashlight,,No back-up source,,Call a local technician/local electrician/NEPA,,Someone not from power company,15.0,Yes,Supply shortage/not enough hours of electricity,Unpredictable interruptions,Yes,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid Connection,,3.0,Yes,,,,,
