,HH_ID,I_Cookstove__id,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13a,I13b,I14__111,I14__1,I14__2,I14__3,I14__4,I14__5,I14__6,I14__7,I14__8,I14__9,I14__10,I14__11,I14__12,I15,I16,I16_oth,I17,I18,I19a,I19b,I20a,I20b,I21,I22,I23,I24,I25,I26,I27,I31__1,I31__2,I31__3,I31__4,I31__5,I31__6,I31__7,I31__8,I31__9,I32,I32_oth,I33,I35,I36a,I36b,interview__key
3516,11012518403301.0,1,Koresone Stove,"Purchased, upfront",Wife/Spouse,4000.0,,No,butterfly,100.0,,1.0,9,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Kerosene,Not applicable,Always available,,1,7,4,15,60,30,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3200,,01-92-20-93
3517,11012518403501.0,1,Koresone Stove,"Purchased, upfront",Wife/Spouse,1500.0,,No,I dont know  the model is not written  on it,500.0,,1.0,2,11,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fixed,"In dwelling, in a sleeping area",,,,Kerosene,Not applicable,Always available,,1,7,1,0,0,60,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,88-30-16-88
3518,11012526380204.0,1,Koresone Stove,"Purchased, upfront",Head,5000.0,,No,The Manufacturer is Butterfly,3000.0,,1.0,7,8,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, in a sleeping area",,,,Kerosene,Not applicable,Mostly available,,1,2,1,0,0,90,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1100,,10-53-02-19
3519,11012526380303.0,1,LPG/Natural Gas Stove,"Purchased, upfront",Head,8000.0,,No,OMAPET GAS,8000.0,,1.0,3,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, in a sleeping area",,,,LPG/cooking gas,Not applicable,Always available,,1,7,1,30,0,60,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1330,,44-03-87-02
3520,11012526381007.0,1,Koresone Stove,"Purchased, upfront",Wife/Spouse,2500.0,,No,it doest'n have manufacturer nor model is green in colour 4corner sherp,800.0,,1.0,5,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, in a sleeping area",,,,Kerosene,Not applicable,Mostly available,,2,7,3,20,120,15,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,5500,,77-29-35-08
3521,11012526383402.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Not applicable,Mostly available,,5,7,1,60,0,60,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,,18-85-70-56
3522,11012526384101.0,1,Koresone Stove,"Purchased, upfront",Head,3800.0,,No,Butterfly,2000.0,,1.0,9,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, NOT in sleeping area",,,,Kerosene,Not applicable,Always available,,3,7,3,25,120,120,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,2400,,18-99-69-91
3523,11012526384301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,19,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood purchased,Not applicable,Always available,,1,7,2,60,0,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,6000,,25-22-97-26
3524,11012526384304.0,1,LPG/Natural Gas Stove,"Purchased, upfront",Head,3500.0,,Yes,The manufacturer is O-gas no model.,2000.0,,1.0,3,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, in a sleeping area",,,,LPG/cooking gas,Not applicable,Always available,,1,1,1,0,0,10,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,,85-41-65-87
3525,11012526384307.0,1,Koresone Stove,"Purchased, upfront",Head,4500.0,,No,Butterfly,5000.0,,1.0,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a separate kitchen,,,,Kerosene,Not applicable,Always available,,5,7,3,15,40,50,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,560,,75-31-19-07
3526,11012526384403.0,1,3-Stone/Open Fire Stove,,,,,,,,,,2,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood purchased,Not applicable,Always available,,1,7,3,60,60,30,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,6000,,63-16-20-61
3527,11012526384404.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,5,7,3,20,35,45,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,6000,,99-72-74-29
3528,11012526386101.0,1,Koresone Stove,"Purchased, upfront",Head,1500.0,,No,Butterfly,500.0,,1.0,10,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a separate kitchen,,,,Kerosene,Not applicable,Always available,,2,7,3,60,180,30,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1400,,47-94-95-27
3529,11012526386103.0,1,Koresone Stove,"Purchased, upfront",Head,2000.0,,No,butterfly,1500.0,,1.0,2,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, in a sleeping area",,,,Kerosene,Not applicable,Always available,,1,7,2,10,0,60,2,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1400,,57-48-60-51
3530,11012526386902.0,1,,,,,,,,,Yes,,7,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Charcoal,Garbage/plastic,Always available,Always available,5,7,3,10,35,40,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,4000,0.0,08-19-85-50
3531,11012526387701.0,1,Koresone Stove,"Purchased, upfront",Wife/Spouse,2500.0,,Yes,Butterfly,1000.0,,1.0,5,4,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, NOT in sleeping area",,,,Kerosene,Not applicable,Always available,,2,7,2,30,0,120,0,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,,79-70-03-41
3532,11014509000201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Not applicable,Always available,,2,7,14,40,0,60,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,45-74-50-05
3533,11014509000301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Mostly available,,5,7,14,60,0,60,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,39-73-83-17
3534,11014509000501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,3,7,14,30,0,50,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,82-68-59-37
3535,11014509000601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,19,9,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Rarely available,5,7,14,150,0,120,40,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,61-69-99-46
3536,11014509000701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,27,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a separate kitchen,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Rarely available,5,7,14,150,0,150,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,19-25-45-02
3537,11014509001101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,14,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,10,7,14,60,0,180,50,No,No,No,No,Yes,No,No,No,No,Yes,,Yes,Yes,0,,52-64-87-89
3538,11014509001401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,3,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,10,7,14,60,10,180,45,No,No,No,No,Yes,No,No,No,No,Yes,,Yes,Yes,0,,36-05-25-88
3539,11014509001901.0,1,3-Stone/Open Fire Stove,,,,,,,,,,8,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,20,7,14,50,30,280,70,No,No,No,No,Yes,No,No,No,No,Yes,,Yes,Yes,0,,58-87-29-34
3540,11014509002001.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Sometimes available,10,7,21,120,60,120,7,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,400.0,82-11-70-07
3541,11014509002401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,8,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Sometimes available,7,7,14,90,0,120,60,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,2000,0.0,37-70-32-46
3542,11014509002701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,22,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood collected,Crop Residue/Plant Biomass,Always available,Sometimes available,10,7,14,120,0,90,90,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1000,0.0,20-84-31-40
3543,11014509003201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,25,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Sometimes available,10,7,21,60,90,60,7,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,0,0.0,64-44-25-02
3544,11014509003401.0,1,3-Stone/Open Fire Stove,,,,,,,,,,22,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Sometimes available,10,7,21,60,90,60,7,No,No,No,No,No,No,Yes,Yes,No,No,,Yes,Yes,0,0.0,93-85-97-33
3545,11014509003601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,8,7,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Sometimes available,5,7,21,60,120,120,7,No,No,No,No,No,No,No,Yes,No,No,,Yes,Yes,0,0.0,55-84-66-90
3546,11014509500201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,8,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,5,7,21,40,15,180,50,No,No,No,No,Yes,No,No,No,No,Yes,,Yes,Yes,1500,,49-56-81-13
3547,11014509500301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,12,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Sometimes available,5,7,7,60,60,0,7,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,35-76-15-06
3548,11014509500501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,12,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Sometimes available,5,7,21,20,120,90,7,No,No,No,No,No,No,Yes,Yes,No,No,,Yes,Yes,0,0.0,56-69-28-13
3549,11014509500601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,3,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,3,7,14,30,0,60,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,22-44-47-71
3550,11014509501001.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood collected,Not applicable,Mostly available,,5,7,14,60,0,100,25,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,49-70-94-27
3551,11014509501101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood collected,Not applicable,Always available,,10,7,14,90,0,90,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,88-76-92-51
3552,11014509501201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,10,7,14,90,0,90,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,42-66-70-76
3553,11014509501301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,50,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,10,7,14,90,0,90,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,00-12-39-44
3554,11014509501701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,5,7,14,45,0,90,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,83-65-45-17
3555,11014509502101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,35,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,7,7,14,40,15,120,70,No,No,No,No,Yes,No,No,No,No,Yes,,Yes,Yes,80,,17-86-31-57
3556,11014509502501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,15,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,10,7,14,60,0,280,60,No,No,No,No,Yes,No,No,No,No,Yes,,Yes,Yes,0,,41-51-99-28
3557,11014509502701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,26,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Not applicable,Always available,,2,7,21,120,90,90,45,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,76-10-95-87
3558,11014509503501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Not applicable,Always available,,4,7,14,120,0,120,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,04-56-29-35
3559,11014509503701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,0,8,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Moveable,Outdoors,,,,Wood collected,Not applicable,Always available,,5,7,14,120,0,120,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,26-04-25-15
3560,11015504480301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Wood collected,Always available,Always available,5,7,2,15,120,120,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,0.0,60-44-66-33
3561,11015504480501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,30,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,"In dwelling, NOT in sleeping area",,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Mostly available,2,7,3,70,60,120,1,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,0.0,72-08-60-16
3562,11015504480601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,4,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Mostly available,2,7,3,20,60,80,3,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,600,50.0,79-87-80-84
3563,11015504480701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,5,7,3,10,35,50,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3500,,88-41-71-20
3564,11015504480703.0,1,3-Stone/Open Fire Stove,,,,,,,,,,7,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Mostly available,Sometimes available,3,7,3,30,30,90,15,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,9000,0.0,07-99-52-56
3565,11015504480708.0,1,3-Stone/Open Fire Stove,,,,,,,,,,19,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Mostly available,Sometimes available,3,7,3,15,60,60,10,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,0,0.0,17-39-34-60
3566,11015504480708.0,2,Manufactured Stove Traditional,"Purchased, upfront",Wife/Spouse,300.0,,No,locally made,100.0,,1.0,3,0,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Moveable,In a separate kitchen,,No,,Charcoal,Not applicable,Mostly available,,6,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,,,No,,250,,17-39-34-60
3567,11015504480801.0,1,3-Stone/Open Fire Stove,,,,,,,,,,8,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Mostly available,,7,3,3,15,60,45,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,4000,,35-39-55-72
3568,11015504480802.0,1,3-Stone/Open Fire Stove,,,,,,,,,,4,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Not applicable,Always available,,5,7,2,30,120,120,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,49-05-23-37
3569,11015504480803.0,1,3-Stone/Open Fire Stove,,,,,,,,,,1,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a separate kitchen,,,,Wood purchased,Wood collected,Mostly available,Mostly available,1,2,2,30,120,120,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,0.0,67-81-03-22
3570,11015504481101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,7,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,"In dwelling, NOT in sleeping area",,,,Wood collected,Not applicable,Always available,,2,7,3,60,120,60,25,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,10000,,82-16-24-68
3571,11015504481102.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,6,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,7,7,3,15,30,40,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,16000,,92-33-22-42
3572,11015504481501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,In a separate kitchen,,,,Wood purchased,Crop Residue/Plant Biomass,Always available,Rarely available,2,7,3,60,30,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,0.0,53-58-39-74
3573,11015504481601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,2,7,3,12,60,10,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,6000,,13-17-97-71
3574,11015504481603.0,1,Koresone Stove,"Purchased, upfront",Head,1500.0,,No,butterfly,500.0,,1.0,5,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"In dwelling, in a sleeping area",,,,Kerosene,Not applicable,Always available,,1,7,2,60,0,15,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,800,,19-58-12-91
3575,11015506000601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,9,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,"Other, specify",the respondant said in the last 12 months  she normally cook in both kitchen  and veranda open place,,,Wood purchased,Crop Residue/Plant Biomass,Mostly available,Sometimes available,1,7,3,60,60,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,6000,0.0,33-01-94-12
3576,11015506000604.0,1,3-Stone/Open Fire Stove,,,,,,,,,,38,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Sometimes available,2,7,1,0,0,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,0.0,99-45-03-98
3577,11015506001102.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood purchased,Not applicable,Always available,,1,7,3,40,60,60,5,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,30-64-38-78
3578,11015506001201.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,3,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Mostly available,Mostly available,5,7,3,3,60,120,10,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,3000,0.0,21-68-93-51
3579,11015506001201.0,2,Manufactured Stove Traditional,"Purchased, upfront",Wife/Spouse,500.0,,No,locally made,400.0,,1.0,5,2,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Moveable,Outdoors,,,,Charcoal,Not applicable,Mostly available,,5,0,0,0,0,0,0,No,No,No,No,No,No,No,No,Yes,,,Yes,No,1200,,21-68-93-51
3580,11015506002501.0,1,3-Stone/Open Fire Stove,,,,,,,,,,35,10,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,5,7,3,70,120,90,1,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,62-62-40-77
3581,11015506002502.0,1,3-Stone/Open Fire Stove,,,,,,,,,,6,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Crop Residue/Plant Biomass,Mostly available,Sometimes available,5,4,3,90,120,120,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,6000,0.0,08-24-29-45
3582,11015506002502.0,2,Manufactured Stove Traditional,"Purchased, upfront",Wife/Spouse,450.0,,No,locally made,200.0,,1.0,3,4,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Moveable,Outdoors,,,,Charcoal,Not applicable,Mostly available,,5,3,1,90,0,0,15,No,No,No,No,No,No,No,No,Yes,,,Yes,No,1535,,08-24-29-45
3583,11015506003601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,40,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Mostly available,,5,7,3,30,60,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,600,,96-70-11-81
3584,11015506004701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,7,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood collected,Not applicable,Always available,,5,5,3,10,40,50,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,5000,,78-23-93-70
3585,11015506005301.0,1,3-Stone/Open Fire Stove,,,,,,,,,,17,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,Outdoors,,,,Wood purchased,Not applicable,Always available,,10,6,3,15,30,40,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,96-84-10-32
3586,11015506005302.0,1,Manufactured Stove Traditional,"Purchased, upfront",Head,300.0,,No,NO NAME,0.0,,1.0,4,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Charcoal,Not applicable,Mostly available,,10,7,1,60,0,60,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,100,,44-47-30-38
3587,11015506005303.0,1,3-Stone/Open Fire Stove,,,,,,,,,,14,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Not applicable,Mostly available,,20,7,1,30,60,120,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,4500,,37-50-43-05
3588,11015506005304.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood purchased,Not applicable,Mostly available,,8,7,1,60,0,60,30,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1500,,94-32-68-44
3589,11015506006101.0,1,3-Stone/Open Fire Stove,,,,,,,,,,3,4,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood purchased,Not applicable,Always available,,7,7,3,5,15,50,15,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,5000,,02-04-84-59
3590,11015506006604.0,1,3-Stone/Open Fire Stove,,,,,,,,,,10,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a veranda (roofed platform with at least two open sides),,,,Wood purchased,Crop Residue/Plant Biomass,Mostly available,Mostly available,2,7,3,15,60,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,0.0,18-62-66-83
3591,11015513880501.0,1,Koresone Stove,"Purchased, upfront",Head,2500.0,,No,butterfly,1000.0,,1.0,1,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,"In dwelling, in a sleeping area",,,,Kerosene,Not applicable,Always available,,1,2,2,10,0,60,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,1120,,44-28-39-01
3592,11015513880601.0,1,3-Stone/Open Fire Stove,,,,,,,,,,7,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood collected,Not applicable,Always available,,2,7,2,60,0,15,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,0,,84-99-00-39
3593,11015513880701.0,1,3-Stone/Open Fire Stove,,,,,,,,,,18,11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood purchased,Not applicable,Always available,,1,7,3,60,60,15,10,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,,48-74-22-46
3594,11015513880801.0,1,3-Stone/Open Fire Stove,,,,,,,,,,5,5,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Moveable,Outdoors,,,,Wood collected,Crop Residue/Plant Biomass,Always available,Mostly available,5,7,2,30,0,120,20,No,No,No,No,No,No,No,No,Yes,,,Yes,Yes,3000,0.0,63-82-78-33
3595,11015513880901.0,1,3-Stone/Open Fire Stove,,,,,,,,,,20,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Fixed,In a separate kitchen,,,,Wood collected,Not applicable,Always available,,7,3,2,20,0,90,0,No,Yes,No,No,No,No,No,No,No,Yes,,Yes,Yes,1500,,96-93-93-65
