,HHID,Item,L3
49399,14750400612002,6,2000.0
49400,14750400612002,7,0.0
49401,14750400612002,8,0.0
49402,14750400612002,9,0.0
49403,14750400612002,10,0.0
49404,14750400612002,11,0.0
49405,14750400612002,12,0.0
49406,14750400612002,13,0.0
49407,14750400612002,14,15000.0
49408,14750400612002,15,15000.0
49409,14750400612003,1,0.0
49410,14750400612003,2,0.0
49411,14750400612003,3,2000.0
49412,14750400612003,4,0.0
49413,14750400612003,5,0.0
49414,14750400612003,6,200.0
49415,14750400612003,7,0.0
49416,14750400612003,8,0.0
49417,14750400612003,9,0.0
49418,14750400612003,10,0.0
49419,14750400612003,11,0.0
49420,14750400612003,12,0.0
49421,14750400612003,13,0.0
49422,14750400612003,14,0.0
49423,14750400612004,1,0.0
49424,14750400612004,2,300.0
49425,14750400612004,3,4000.0
49426,14750400612004,4,0.0
49427,14750400612004,5,1000.0
49428,14750400612004,6,5000.0
49429,14750400612004,7,30000.0
49430,14750400612004,8,100.0
49431,14750400612004,9,0.0
49432,14750400612004,10,0.0
49433,14750400612004,11,0.0
49434,14750400612004,12,0.0
49435,14750400612004,13,0.0
49436,14750400612004,14,
49437,14750400612005,1,0.0
49438,14750400612005,2,100.0
49439,14750400612005,3,2000.0
49440,14750400612005,4,100.0
49441,14750400612005,5,0.0
49442,14750400612005,6,300.0
49443,14750400612005,7,300.0
49444,14750400612005,8,0.0
49445,14750400612005,9,0.0
49446,14750400612005,10,0.0
49447,14750400612005,11,0.0
49448,14750400612005,12,0.0
49449,14750400612005,13,0.0
49450,14750400612005,14,0.0
49451,14750400612006,1,0.0
49452,14750400612006,2,100.0
49453,14750400612006,3,2000.0
49454,14750400612006,4,250.0
49455,14750400612006,5,700.0
49456,14750400612006,6,2000.0
49457,14750400612006,7,0.0
49458,14750400612006,8,0.0
49459,14750400612006,9,0.0
49460,14750400612006,10,0.0
49461,14750400612006,11,0.0
49462,14750400612006,12,0.0
49463,14750400612006,13,0.0
49464,14750400612006,14,
49465,14750400612006,15,3000.0
49466,14750400612007,1,400.0
49467,14750400612007,2,1000.0
49468,14750400612007,3,2000.0
49469,14750400612007,4,0.0
49470,14750400612007,5,50.0
49471,14750400612007,6,0.0
49472,14750400612007,7,140.0
49473,14750400612007,8,0.0
49474,14750400612007,9,0.0
49475,14750400612007,10,0.0
49476,14750400612007,11,0.0
49477,14750400612007,12,0.0
49478,14750400612007,13,0.0
49479,14750400612007,14,0.0
49480,14750400612008,1,0.0
49481,14750400612008,2,1000.0
49482,14750400612008,3,4000.0
49483,14750400612008,4,1000.0
49484,14750400612008,5,0.0
49485,14750400612008,6,1300.0
49486,14750400612008,7,0.0
49487,14750400612008,8,200.0
49488,14750400612008,9,0.0
49489,14750400612008,10,0.0
49490,14750400612008,11,0.0
49491,14750400612008,12,0.0
49492,14750400612008,13,0.0
49493,14750400612008,14,
49494,14750400612009,1,0.0
49495,14750400612009,2,6000.0
49496,14750400612009,3,10000.0
49497,14750400612009,4,0.0
49498,14750400612009,5,6000.0
49499,14750400612009,6,2000.0
49500,14750400612009,7,2000.0
49501,14750400612009,8,0.0
49502,14750400612009,9,0.0
49503,14750400612009,10,0.0
49504,14750400612009,11,0.0
49505,14750400612009,12,0.0
49506,14750400612009,13,0.0
49507,14750400612009,14,0.0
49508,14750400612010,1,300.0
49509,14750400612010,2,300.0
49510,14750400612010,3,2000.0
49511,14750400612010,4,0.0
49512,14750400612010,5,0.0
49513,14750400612010,6,500.0
49514,14750400612010,7,0.0
49515,14750400612010,8,0.0
49516,14750400612010,9,0.0
49517,14750400612010,10,0.0
49518,14750400612010,11,
49519,14750400612010,12,0.0
49520,14750400612010,13,0.0
49521,14750400612010,14,0.0
49522,14750400612011,1,0.0
49523,14750400612011,2,400.0
49524,14750400612011,3,1000.0
49525,14750400612011,4,0.0
49526,14750400612011,5,0.0
49527,14750400612011,6,200.0
49528,14750400612011,7,0.0
49529,14750400612011,8,0.0
49530,14750400612011,9,0.0
49531,14750400612011,10,0.0
49532,14750400612011,11,0.0
49533,14750400612011,12,0.0
49534,14750400612011,13,0.0
49535,14750400612011,14,0.0
49536,14750400612012,1,1000.0
49537,14750400612012,2,75.0
49538,14750400612012,3,2500.0
49539,14750400612012,4,158.0
49540,14750400612012,5,0.0
49541,14750400612012,6,150.0
49542,14750400612012,7,0.0
49543,14750400612012,8,0.0
49544,14750400612012,9,0.0
49545,14750400612012,10,0.0
49546,14750400612012,11,0.0
49547,14750400612012,12,0.0
49548,14750400612012,13,0.0
49549,14750400612012,14,0.0
49550,14750401001001,1,500.0
49551,14750401001001,2,0.0
49552,14750401001001,3,1000.0
49553,14750401001001,4,0.0
49554,14750401001001,5,0.0
49555,14750401001001,6,0.0
49556,14750401001001,7,0.0
49557,14750401001001,8,0.0
49558,14750401001001,9,0.0
49559,14750401001001,10,0.0
49560,14750401001001,11,0.0
49561,14750401001001,12,0.0
49562,14750401001001,13,0.0
49563,14750401001001,14,0.0
49564,14750401001002,1,600.0
49565,14750401001002,2,5000.0
49566,14750401001002,3,2000.0
49567,14750401001002,4,50.0
49568,14750401001002,5,0.0
49569,14750401001002,6,0.0
49570,14750401001002,7,0.0
49571,14750401001002,8,0.0
49572,14750401001002,9,0.0
49573,14750401001002,10,0.0
49574,14750401001002,11,0.0
49575,14750401001002,12,100.0
49576,14750401001002,13,60.0
49577,14750401001002,14,
49578,14750401001003,1,500.0
49579,14750401001003,2,600.0
49580,14750401001003,3,3000.0
49581,14750401001003,4,0.0
49582,14750401001003,5,2000.0
49583,14750401001003,6,0.0
49584,14750401001003,7,0.0
49585,14750401001003,8,0.0
49586,14750401001003,9,0.0
49587,14750401001003,10,
49588,14750401001003,11,0.0
49589,14750401001003,12,0.0
49590,14750401001003,13,0.0
49591,14750401001003,14,
49592,14750401001004,1,1000.0
49593,14750401001004,2,200.0
49594,14750401001004,3,1000.0
49595,14750401001004,4,25.0
49596,14750401001004,5,0.0
49597,14750401001004,6,0.0
49598,14750401001004,7,0.0
49599,14750401001004,8,0.0
49600,14750401001004,9,0.0
49601,14750401001004,10,0.0
49602,14750401001004,11,0.0
49603,14750401001004,12,0.0
49604,14750401001004,13,0.0
49605,14750401001004,14,
49606,14750401001005,1,350.0
49607,14750401001005,2,0.0
49608,14750401001005,3,10000.0
49609,14750401001005,4,3000.0
49610,14750401001005,5,3000.0
49611,14750401001005,6,0.0
49612,14750401001005,7,0.0
49613,14750401001005,8,0.0
49614,14750401001005,9,0.0
49615,14750401001005,10,0.0
49616,14750401001005,11,0.0
49617,14750401001005,12,0.0
49618,14750401001005,13,1000.0
49619,14750401001005,14,
49620,14750401001006,1,0.0
49621,14750401001006,2,200.0
49622,14750401001006,3,2000.0
49623,14750401001006,4,200.0
49624,14750401001006,5,0.0
49625,14750401001006,6,2000.0
49626,14750401001006,7,300.0
49627,14750401001006,8,0.0
49628,14750401001006,9,0.0
49629,14750401001006,10,0.0
49630,14750401001006,11,0.0
49631,14750401001006,12,0.0
49632,14750401001006,13,0.0
49633,14750401001006,14,0.0
49634,14750401001007,1,0.0
49635,14750401001007,2,0.0
49636,14750401001007,3,2000.0
49637,14750401001007,4,0.0
49638,14750401001007,5,0.0
49639,14750401001007,6,0.0
49640,14750401001007,7,0.0
49641,14750401001007,8,0.0
49642,14750401001007,9,0.0
49643,14750401001007,10,0.0
49644,14750401001007,11,0.0
49645,14750401001007,12,0.0
49646,14750401001007,13,0.0
49647,14750401001007,14,0.0
49648,14750401001008,1,500.0
49649,14750401001008,2,2000.0
49650,14750401001008,3,8000.0
49651,14750401001008,4,200.0
49652,14750401001008,5,0.0
49653,14750401001008,6,900.0
49654,14750401001008,7,600.0
49655,14750401001008,8,0.0
49656,14750401001008,9,0.0
49657,14750401001008,10,0.0
49658,14750401001008,11,0.0
49659,14750401001008,12,0.0
49660,14750401001008,13,0.0
49661,14750401001008,14,0.0
49662,14750401001009,1,700.0
49663,14750401001009,2,3000.0
49664,14750401001009,3,2000.0
49665,14750401001009,4,2000.0
49666,14750401001009,5,0.0
49667,14750401001009,6,150.0
49668,14750401001009,7,0.0
49669,14750401001009,8,84.0
49670,14750401001009,9,0.0
49671,14750401001009,10,0.0
49672,14750401001009,11,0.0
49673,14750401001009,12,0.0
49674,14750401001009,13,0.0
49675,14750401001009,14,0.0
49676,14750401001010,1,
49677,14750401001010,2,200.0
49678,14750401001010,3,3000.0
49679,14750401001010,4,100.0
49680,14750401001010,5,0.0
49681,14750401001010,6,0.0
49682,14750401001010,7,0.0
49683,14750401001010,8,0.0
49684,14750401001010,9,0.0
49685,14750401001010,10,
49686,14750401001010,11,0.0
49687,14750401001010,12,0.0
49688,14750401001010,13,0.0
49689,14750401001010,14,
49690,14750401001011,1,450.0
49691,14750401001011,2,0.0
49692,14750401001011,3,2000.0
49693,14750401001011,4,25.0
49694,14750401001011,5,0.0
49695,14750401001011,6,0.0
49696,14750401001011,7,0.0
49697,14750401001011,8,50.0
49698,14750401001011,9,0.0
49699,14750401001011,10,0.0
49700,14750401001011,11,0.0
49701,14750401001011,12,0.0
49702,14750401001011,13,0.0
49703,14750401001011,14,
49704,14750401001012,1,300.0
49705,14750401001012,2,0.0
49706,14750401001012,3,2000.0
49707,14750401001012,4,25.0
49708,14750401001012,5,0.0
49709,14750401001012,6,50.0
49710,14750401001012,7,0.0
49711,14750401001012,8,60.0
49712,14750401001012,9,0.0
49713,14750401001012,10,0.0
49714,14750401001012,11,0.0
49715,14750401001012,12,0.0
49716,14750401001012,13,0.0
49717,14750401001012,14,
49718,14760500307001,1,0.0
49719,14760500307001,2,200.0
49720,14760500307001,3,0.0
49721,14760500307001,4,220.0
49722,14760500307001,5,500.0
49723,14760500307001,6,0.0
49724,14760500307001,7,500.0
49725,14760500307001,8,0.0
49726,14760500307001,9,0.0
49727,14760500307001,10,0.0
49728,14760500307001,11,0.0
49729,14760500307001,12,0.0
49730,14760500307001,13,0.0
49731,14760500307001,14,0.0
49732,14760500307002,1,0.0
49733,14760500307002,2,200.0
49734,14760500307002,3,240.0
49735,14760500307002,4,0.0
49736,14760500307002,5,0.0
49737,14760500307002,6,0.0
49738,14760500307002,7,0.0
49739,14760500307002,8,0.0
49740,14760500307002,9,0.0
49741,14760500307002,10,0.0
49742,14760500307002,11,0.0
49743,14760500307002,12,0.0
49744,14760500307002,13,0.0
49745,14760500307002,14,0.0
49746,14760500307003,1,0.0
49747,14760500307003,2,600.0
49748,14760500307003,3,500.0
49749,14760500307003,4,3000.0
49750,14760500307003,5,0.0
49751,14760500307003,6,0.0
49752,14760500307003,7,0.0
49753,14760500307003,8,0.0
49754,14760500307003,9,0.0
49755,14760500307003,10,0.0
49756,14760500307003,11,0.0
49757,14760500307003,12,10000.0
49758,14760500307003,13,0.0
49759,14760500307003,14,0.0
49760,14760500307004,1,0.0
49761,14760500307004,2,2000.0
49762,14760500307004,3,1200.0
49763,14760500307004,4,0.0
49764,14760500307004,5,500.0
49765,14760500307004,6,0.0
49766,14760500307004,7,0.0
49767,14760500307004,8,0.0
49768,14760500307004,9,0.0
49769,14760500307004,10,0.0
49770,14760500307004,11,0.0
49771,14760500307004,12,0.0
49772,14760500307004,13,0.0
49773,14760500307004,14,0.0
49774,14760500307005,1,0.0
49775,14760500307005,2,2500.0
49776,14760500307005,3,0.0
49777,14760500307005,4,400.0
49778,14760500307005,5,0.0
49779,14760500307005,6,0.0
49780,14760500307005,7,0.0
49781,14760500307005,8,0.0
49782,14760500307005,9,0.0
49783,14760500307005,10,0.0
49784,14760500307005,11,0.0
49785,14760500307005,12,0.0
49786,14760500307005,13,0.0
49787,14760500307005,14,0.0
49788,14760500307006,1,0.0
49789,14760500307006,2,3000.0
49790,14760500307006,3,0.0
49791,14760500307006,4,0.0
49792,14760500307006,5,0.0
49793,14760500307006,6,0.0
49794,14760500307006,7,0.0
49795,14760500307006,8,0.0
49796,14760500307006,9,0.0
49797,14760500307006,10,0.0
49798,14760500307006,11,0.0
49799,14760500307006,12,0.0
49800,14760500307006,13,0.0
49801,14760500307006,14,0.0
49802,14760500307007,1,0.0
49803,14760500307007,2,0.0
49804,14760500307007,3,0.0
49805,14760500307007,4,0.0
49806,14760500307007,5,0.0
49807,14760500307007,6,0.0
49808,14760500307007,7,0.0
49809,14760500307007,8,0.0
49810,14760500307007,9,0.0
49811,14760500307007,10,0.0
49812,14760500307007,11,0.0
49813,14760500307007,12,0.0
49814,14760500307007,13,0.0
49815,14760500307007,14,0.0
49816,14760500307008,1,0.0
49817,14760500307008,2,2000.0
49818,14760500307008,3,200.0
49819,14760500307008,4,0.0
49820,14760500307008,5,0.0
49821,14760500307008,6,300.0
49822,14760500307008,7,0.0
49823,14760500307008,8,0.0
49824,14760500307008,9,0.0
49825,14760500307008,10,0.0
49826,14760500307008,11,0.0
49827,14760500307008,12,0.0
49828,14760500307008,13,0.0
49829,14760500307008,14,0.0
49830,14760500307009,1,0.0
49831,14760500307009,2,2000.0
49832,14760500307009,3,0.0
49833,14760500307009,4,0.0
49834,14760500307009,5,0.0
49835,14760500307009,6,0.0
49836,14760500307009,7,0.0
49837,14760500307009,8,0.0
49838,14760500307009,9,0.0
49839,14760500307009,10,0.0
49840,14760500307009,11,
49841,14760500307009,12,0.0
49842,14760500307009,13,0.0
49843,14760500307009,14,0.0
49844,14760500307009,15,2000.0
49845,14760500307010,1,100.0
49846,14760500307010,2,200.0
49847,14760500307010,3,0.0
49848,14760500307010,4,0.0
49849,14760500307010,5,0.0
49850,14760500307010,6,0.0
49851,14760500307010,7,0.0
49852,14760500307010,8,0.0
49853,14760500307010,9,0.0
49854,14760500307010,10,0.0
49855,14760500307010,11,0.0
49856,14760500307010,12,0.0
49857,14760500307010,13,0.0
49858,14760500307010,14,0.0
49859,14760500307011,1,0.0
49860,14760500307011,2,50.0
49861,14760500307011,3,2000.0
49862,14760500307011,4,0.0
49863,14760500307011,5,0.0
49864,14760500307011,6,0.0
49865,14760500307011,7,0.0
49866,14760500307011,8,0.0
49867,14760500307011,9,0.0
49868,14760500307011,10,0.0
49869,14760500307011,11,0.0
49870,14760500307011,12,0.0
49871,14760500307011,13,0.0
49872,14760500307011,14,0.0
49873,14760500307012,1,100.0
49874,14760500307012,2,0.0
49875,14760500307012,3,0.0
49876,14760500307012,4,0.0
49877,14760500307012,5,400.0
49878,14760500307012,6,0.0
49879,14760500307012,7,0.0
49880,14760500307012,8,0.0
49881,14760500307012,9,0.0
49882,14760500307012,10,0.0
49883,14760500307012,11,0.0
49884,14760500307012,12,0.0
49885,14760500307012,13,0.0
49886,14760500307012,14,0.0
49887,14760500307013,1,0.0
49888,14760500307013,2,1000.0
49889,14760500307013,3,0.0
49890,14760500307013,4,0.0
49891,14760500307013,5,0.0
49892,14760500307013,6,0.0
49893,14760500307013,7,0.0
49894,14760500307013,8,50.0
49895,14760500307013,9,0.0
49896,14760500307013,10,0.0
49897,14760500307013,11,0.0
49898,14760500307013,12,0.0
49899,14760500307013,13,0.0
49900,14760500307013,14,0.0
49901,14760500307014,1,0.0
49902,14760500307014,2,0.0
49903,14760500307014,3,0.0
49904,14760500307014,4,0.0
49905,14760500307014,5,1000.0
49906,14760500307014,6,0.0
49907,14760500307014,7,0.0
49908,14760500307014,8,0.0
49909,14760500307014,9,0.0
49910,14760500307014,10,0.0
49911,14760500307014,11,0.0
49912,14760500307014,12,0.0
49913,14760500307014,13,0.0
49914,14760500307014,14,0.0
49915,14760500307015,1,0.0
49916,14760500307015,2,1500.0
49917,14760500307015,3,0.0
49918,14760500307015,4,0.0
49919,14760500307015,5,0.0
49920,14760500307015,6,0.0
49921,14760500307015,7,0.0
49922,14760500307015,8,0.0
49923,14760500307015,9,0.0
49924,14760500307015,10,0.0
49925,14760500307015,11,0.0
49926,14760500307015,12,0.0
49927,14760500307015,13,0.0
49928,14760500307015,14,0.0
49929,14760500307016,1,200.0
49930,14760500307016,2,0.0
49931,14760500307016,3,0.0
49932,14760500307016,4,0.0
49933,14760500307016,5,600.0
49934,14760500307016,6,0.0
49935,14760500307016,7,0.0
49936,14760500307016,8,0.0
49937,14760500307016,9,0.0
49938,14760500307016,10,0.0
49939,14760500307016,11,0.0
49940,14760500307016,12,0.0
49941,14760500307016,13,0.0
49942,14760500307016,14,0.0
49943,14760500307017,1,100.0
49944,14760500307017,2,3000.0
49945,14760500307017,3,400.0
49946,14760500307017,4,0.0
49947,14760500307017,5,0.0
49948,14760500307017,6,0.0
49949,14760500307017,7,0.0
49950,14760500307017,8,0.0
49951,14760500307017,9,0.0
49952,14760500307017,10,0.0
49953,14760500307017,11,0.0
49954,14760500307017,12,0.0
49955,14760500307017,13,0.0
49956,14760500307017,14,0.0
49957,14760500307018,1,0.0
49958,14760500307018,2,2000.0
49959,14760500307018,3,0.0
49960,14760500307018,4,0.0
49961,14760500307018,5,300.0
49962,14760500307018,6,0.0
49963,14760500307018,7,0.0
49964,14760500307018,8,0.0
49965,14760500307018,9,0.0
49966,14760500307018,10,0.0
49967,14760500307018,11,0.0
49968,14760500307018,12,0.0
49969,14760500307018,13,0.0
49970,14760500307018,14,0.0
49971,14760500307019,1,0.0
49972,14760500307019,2,0.0
49973,14760500307019,3,0.0
49974,14760500307019,4,0.0
49975,14760500307019,5,100.0
49976,14760500307019,6,0.0
49977,14760500307019,7,0.0
49978,14760500307019,8,0.0
49979,14760500307019,9,0.0
49980,14760500307019,10,0.0
49981,14760500307019,11,0.0
49982,14760500307019,12,0.0
49983,14760500307019,13,0.0
49984,14760500307019,14,0.0
49985,14760500307020,1,0.0
49986,14760500307020,2,1500.0
49987,14760500307020,3,0.0
49988,14760500307020,4,0.0
49989,14760500307020,5,0.0
49990,14760500307020,6,0.0
49991,14760500307020,7,0.0
49992,14760500307020,8,0.0
49993,14760500307020,9,0.0
49994,14760500307020,10,0.0
49995,14760500307020,11,0.0
49996,14760500307020,12,0.0
49997,14760500307020,13,0.0
49998,14760500307020,14,0.0
49999,14760500318001,1,400.0
50000,14760500318001,2,1000.0
50001,14760500318001,3,100.0
50002,14760500318001,4,50.0
50003,14760500318001,5,1000.0
50004,14760500318001,6,2000.0
50005,14760500318001,7,0.0
50006,14760500318001,8,100.0
50007,14760500318001,9,50.0
50008,14760500318001,10,150.0
50009,14760500318001,11,200.0
50010,14760500318001,12,0.0
50011,14760500318001,13,0.0
50012,14760500318001,14,0.0
50013,14760500318002,1,200.0
50014,14760500318002,2,450.0
50015,14760500318002,3,50.0
50016,14760500318002,4,25.0
50017,14760500318002,5,30.0
50018,14760500318002,6,2000.0
50019,14760500318002,7,11150.0
50020,14760500318002,8,245.0
50021,14760500318002,9,0.0
50022,14760500318002,10,0.0
50023,14760500318002,11,46.0
50024,14760500318002,12,48.0
50025,14760500318002,13,0.0
50026,14760500318002,14,0.0
50027,14760500318003,1,456.0
50028,14760500318003,2,400.0
50029,14760500318003,3,45.0
50030,14760500318003,4,0.0
50031,14760500318003,5,4000.0
50032,14760500318003,6,2000.0
50033,14760500318003,7,178.0
50034,14760500318003,8,400.0
50035,14760500318003,9,0.0
50036,14760500318003,10,0.0
50037,14760500318003,11,780.0
50038,14760500318003,12,0.0
50039,14760500318003,13,0.0
50040,14760500318003,14,0.0
50041,14760500318004,1,680.0
50042,14760500318004,2,0.0
50043,14760500318004,3,1000.0
50044,14760500318004,4,0.0
50045,14760500318004,5,3500.0
50046,14760500318004,6,0.0
50047,14760500318004,7,700.0
50048,14760500318004,8,40.0
50049,14760500318004,9,0.0
50050,14760500318004,10,0.0
50051,14760500318004,11,500.0
50052,14760500318004,12,0.0
50053,14760500318004,13,0.0
50054,14760500318004,14,0.0
50055,14760500318005,1,46.0
50056,14760500318005,2,0.0
50057,14760500318005,3,486.0
50058,14760500318005,4,10.0
50059,14760500318005,5,0.0
50060,14760500318005,6,0.0
50061,14760500318005,7,1235.0
50062,14760500318005,8,48.0
50063,14760500318005,9,0.0
50064,14760500318005,10,0.0
50065,14760500318005,11,0.0
50066,14760500318005,12,0.0
50067,14760500318005,13,0.0
50068,14760500318005,14,
50069,14760500318006,1,300.0
50070,14760500318006,2,400.0
50071,14760500318006,3,300.0
50072,14760500318006,4,0.0
50073,14760500318006,5,3000.0
50074,14760500318006,6,4000.0
50075,14760500318006,7,1230.0
50076,14760500318006,8,150.0
50077,14760500318006,9,0.0
50078,14760500318006,10,1000.0
50079,14760500318006,11,125.0
50080,14760500318006,12,0.0
