,HHID,M_item,M_a,M_b,M_c
72632,07630101203103,5,0,,
72633,07630101203103,6,0,,
72634,07630101203103,7,0,,
72635,07630101203103,8,0,,
72636,07630101203103,9,0,,
72637,07630101203103,10,0,,
72638,07630101203103,11,0,,
72639,07630101203103,12,0,,
72640,07630101203103,13,0,,
72641,07630101203103,14,0,,
72642,07630101203103,15,0,,
72643,07630101203103,16,0,,
72644,07630101203103,17,0,,
72645,07630101203103,18,0,,
72646,07630101203103,19,0,,
72647,07630101203103,20,0,,
72648,07630101203103,21,0,,
72649,07630101203103,22,0,,
72650,07630101203103,23,0,,
72651,07630101203103,24,0,,
72652,07630101203119,1,0,,
72653,07630101203119,2,0,,
72654,07630101203119,3,0,,
72655,07630101203119,4,0,,
72656,07630101203119,5,0,,
72657,07630101203119,6,0,,
72658,07630101203119,7,0,,
72659,07630101203119,8,0,,
72660,07630101203119,9,0,,
72661,07630101203119,10,0,,
72662,07630101203119,11,0,,
72663,07630101203119,12,0,,
72664,07630101203119,13,0,,
72665,07630101203119,14,0,,
72666,07630101203119,15,0,,
72667,07630101203119,16,0,,
72668,07630101203119,17,0,,
72669,07630101203119,18,0,,
72670,07630101203119,19,0,,
72671,07630101203119,20,0,,
72672,07630101203119,21,1,1.0,
72673,07630101203119,22,0,,
72674,07630101203119,23,0,,
72675,07630101203119,24,0,,
72676,07630101203135,1,0,,
72677,07630101203135,2,0,,
72678,07630101203135,3,0,,
72679,07630101203135,4,0,,
72680,07630101203135,5,0,,
72681,07630101203135,6,0,,
72682,07630101203135,7,0,,
72683,07630101203135,8,0,,
72684,07630101203135,9,0,,
72685,07630101203135,10,0,,
72686,07630101203135,11,0,,
72687,07630101203135,12,0,,
72688,07630101203135,13,0,,
72689,07630101203135,14,0,,
72690,07630101203135,15,0,,
72691,07630101203135,16,0,,
72692,07630101203135,17,0,,
72693,07630101203135,18,0,,
72694,07630101203135,19,0,,
72695,07630101203135,20,0,,
72696,07630101203135,21,1,2.0,
72697,07630101203135,22,0,,
72698,07630101203135,23,0,,
72699,07630101203135,24,0,,
72700,07630101203151,1,0,,
72701,07630101203151,2,0,,
72702,07630101203151,3,0,,
72703,07630101203151,4,0,,
72704,07630101203151,5,0,,
72705,07630101203151,6,0,,
72706,07630101203151,7,0,,
72707,07630101203151,8,0,,
72708,07630101203151,9,0,,
72709,07630101203151,10,0,,
72710,07630101203151,11,0,,
72711,07630101203151,12,0,,
72712,07630101203151,13,0,,
72713,07630101203151,14,0,,
72714,07630101203151,15,0,,
72715,07630101203151,16,0,,
72716,07630101203151,17,0,,
72717,07630101203151,18,0,,
72718,07630101203151,19,0,,
72719,07630101203151,20,0,,
72720,07630101203151,21,0,,
72721,07630101203151,22,0,,
72722,07630101203151,23,0,,
72723,07630101203151,24,0,,
72724,07630101203167,1,0,,
72725,07630101203167,2,0,,
72726,07630101203167,3,0,,
72727,07630101203167,4,0,,
72728,07630101203167,5,0,,
72729,07630101203167,6,0,,
72730,07630101203167,7,0,,
72731,07630101203167,8,0,,
72732,07630101203167,9,0,,
72733,07630101203167,10,0,,
72734,07630101203167,11,0,,
72735,07630101203167,12,0,,
72736,07630101203167,13,0,,
72737,07630101203167,14,0,,
72738,07630101203167,15,0,,
72739,07630101203167,16,0,,
72740,07630101203167,17,0,,
72741,07630101203167,18,0,,
72742,07630101203167,19,0,,
72743,07630101203167,20,0,,
72744,07630101203167,21,2,1.0,
72745,07630101203167,22,0,,
72746,07630101203167,23,0,,
72747,07630101203167,24,0,,
72748,07630101203183,1,0,,
72749,07630101203183,2,0,,
72750,07630101203183,3,0,,
72751,07630101203183,4,0,,
72752,07630101203183,5,0,,
72753,07630101203183,6,0,,
72754,07630101203183,7,0,,
72755,07630101203183,8,0,,
72756,07630101203183,9,0,,
72757,07630101203183,10,0,,
72758,07630101203183,11,0,,
72759,07630101203183,12,0,,
72760,07630101203183,13,0,,
72761,07630101203183,14,0,,
72762,07630101203183,15,0,,
72763,07630101203183,16,0,,
72764,07630101203183,17,0,,
72765,07630101203183,18,0,,
72766,07630101203183,19,0,,
72767,07630101203183,20,0,,
72768,07630101203183,21,1,1.0,
72769,07630101203183,22,0,,
72770,07630101203183,23,0,,
72771,07630101203183,24,0,,
72772,07630102501005,1,0,,
72773,07630102501005,2,0,,
72774,07630102501005,3,0,,
72775,07630102501005,4,0,,
72776,07630102501005,5,0,,
72777,07630102501005,6,0,,
72778,07630102501005,7,0,,
72779,07630102501005,8,0,,
72780,07630102501005,9,0,,
72781,07630102501005,10,0,,
72782,07630102501005,11,0,,
72783,07630102501005,12,0,,
72784,07630102501005,13,0,,
72785,07630102501005,14,0,,
72786,07630102501005,15,0,,
72787,07630102501005,16,0,,
72788,07630102501005,17,0,,
72789,07630102501005,18,0,,
72790,07630102501005,19,0,,
72791,07630102501005,20,0,,
72792,07630102501005,21,0,,
72793,07630102501005,22,0,,
72794,07630102501005,23,0,,
72795,07630102501005,24,0,,
72796,07630102501023,1,0,,
72797,07630102501023,2,0,,
72798,07630102501023,3,0,,
72799,07630102501023,4,0,,
72800,07630102501023,5,0,,
72801,07630102501023,6,0,,
72802,07630102501023,7,0,,
72803,07630102501023,8,0,,
72804,07630102501023,9,0,,
72805,07630102501023,10,0,,
72806,07630102501023,11,0,,
72807,07630102501023,12,0,,
72808,07630102501023,13,0,,
72809,07630102501023,14,0,,
72810,07630102501023,15,0,,
72811,07630102501023,16,0,,
72812,07630102501023,17,0,,
72813,07630102501023,18,0,,
72814,07630102501023,19,0,,
72815,07630102501023,20,0,,
72816,07630102501023,21,1,1.0,
72817,07630102501023,22,0,,
72818,07630102501023,23,0,,
72819,07630102501023,24,0,,
72820,07630102501041,1,0,,
72821,07630102501041,2,0,,
72822,07630102501041,3,0,,
72823,07630102501041,4,0,,
72824,07630102501041,5,0,,
72825,07630102501041,6,0,,
72826,07630102501041,7,0,,
72827,07630102501041,8,0,,
72828,07630102501041,9,0,,
72829,07630102501041,10,0,,
72830,07630102501041,11,0,,
72831,07630102501041,12,0,,
72832,07630102501041,13,0,,
72833,07630102501041,14,0,,
72834,07630102501041,15,0,,
72835,07630102501041,16,0,,
72836,07630102501041,17,0,,
72837,07630102501041,18,0,,
72838,07630102501041,19,0,,
72839,07630102501041,20,0,,
72840,07630102501041,21,0,,
72841,07630102501041,22,0,,
72842,07630102501041,23,0,,
72843,07630102501041,24,0,,
72844,07630102501059,1,0,,
72845,07630102501059,2,0,,
72846,07630102501059,3,0,,
72847,07630102501059,4,0,,
72848,07630102501059,5,0,,
72849,07630102501059,6,0,,
72850,07630102501059,7,0,,
72851,07630102501059,8,0,,
72852,07630102501059,9,0,,
72853,07630102501059,10,0,,
72854,07630102501059,11,0,,
72855,07630102501059,12,0,,
72856,07630102501059,13,0,,
72857,07630102501059,14,0,,
72858,07630102501059,15,0,,
72859,07630102501059,16,0,,
72860,07630102501059,17,0,,
72861,07630102501059,18,0,,
72862,07630102501059,19,0,,
72863,07630102501059,20,0,,
72864,07630102501059,21,1,1.0,
72865,07630102501059,22,0,,
72866,07630102501059,23,0,,
72867,07630102501059,24,0,,
72868,07630102501077,1,0,,
72869,07630102501077,2,0,,
72870,07630102501077,3,0,,
72871,07630102501077,4,0,,
72872,07630102501077,5,0,,
72873,07630102501077,6,0,,
72874,07630102501077,7,0,,
72875,07630102501077,8,0,,
72876,07630102501077,9,0,,
72877,07630102501077,10,0,,
72878,07630102501077,11,0,,
72879,07630102501077,12,0,,
72880,07630102501077,13,0,,
72881,07630102501077,14,0,,
72882,07630102501077,15,0,,
72883,07630102501077,16,0,,
72884,07630102501077,17,0,,
72885,07630102501077,18,0,,
72886,07630102501077,19,0,,
72887,07630102501077,20,0,,
72888,07630102501077,21,0,,
72889,07630102501077,22,0,,
72890,07630102501077,23,0,,
72891,07630102501077,24,0,,
72892,07630102501095,1,0,,
72893,07630102501095,2,0,,
72894,07630102501095,3,0,,
72895,07630102501095,4,0,,
72896,07630102501095,5,0,,
72897,07630102501095,6,0,,
72898,07630102501095,7,0,,
72899,07630102501095,8,0,,
72900,07630102501095,9,0,,
72901,07630102501095,10,0,,
72902,07630102501095,11,0,,
72903,07630102501095,12,0,,
72904,07630102501095,13,0,,
72905,07630102501095,14,0,,
72906,07630102501095,15,0,,
72907,07630102501095,16,0,,
72908,07630102501095,17,0,,
72909,07630102501095,18,0,,
72910,07630102501095,19,0,,
72911,07630102501095,20,0,,
72912,07630102501095,21,0,,
72913,07630102501095,22,0,,
72914,07630102501095,23,0,,
72915,07630102501095,24,0,,
72916,07630102501113,1,0,,
72917,07630102501113,2,0,,
72918,07630102501113,3,0,,
72919,07630102501113,4,0,,
72920,07630102501113,5,0,,
72921,07630102501113,6,0,,
72922,07630102501113,7,0,,
72923,07630102501113,8,0,,
72924,07630102501113,9,0,,
72925,07630102501113,10,0,,
72926,07630102501113,11,0,,
72927,07630102501113,12,0,,
72928,07630102501113,13,0,,
72929,07630102501113,14,0,,
72930,07630102501113,15,0,,
72931,07630102501113,16,0,,
72932,07630102501113,17,0,,
72933,07630102501113,18,0,,
72934,07630102501113,19,0,,
72935,07630102501113,20,0,,
72936,07630102501113,21,0,,
72937,07630102501113,22,0,,
72938,07630102501113,23,0,,
72939,07630102501113,24,0,,
72940,07630102501131,1,0,,
72941,07630102501131,2,0,,
72942,07630102501131,3,0,,
72943,07630102501131,4,0,,
72944,07630102501131,5,0,,
72945,07630102501131,6,0,,
72946,07630102501131,7,0,,
72947,07630102501131,8,0,,
72948,07630102501131,9,0,,
72949,07630102501131,10,0,,
72950,07630102501131,11,0,,
72951,07630102501131,12,0,,
72952,07630102501131,13,0,,
72953,07630102501131,14,0,,
72954,07630102501131,15,0,,
72955,07630102501131,16,0,,
72956,07630102501131,17,0,,
72957,07630102501131,18,0,,
72958,07630102501131,19,0,,
72959,07630102501131,20,0,,
72960,07630102501131,21,0,,
72961,07630102501131,22,0,,
72962,07630102501131,23,0,,
72963,07630102501131,24,0,,
72964,07630102501149,1,0,,
72965,07630102501149,2,0,,
72966,07630102501149,3,0,,
72967,07630102501149,4,0,,
72968,07630102501149,5,0,,
72969,07630102501149,6,0,,
72970,07630102501149,7,0,,
72971,07630102501149,8,0,,
72972,07630102501149,9,0,,
72973,07630102501149,10,0,,
72974,07630102501149,11,0,,
72975,07630102501149,12,0,,
72976,07630102501149,13,0,,
72977,07630102501149,14,0,,
72978,07630102501149,15,0,,
72979,07630102501149,16,0,,
72980,07630102501149,17,0,,
72981,07630102501149,18,0,,
72982,07630102501149,19,0,,
72983,07630102501149,20,0,,
72984,07630102501149,21,0,,
72985,07630102501149,22,0,,
72986,07630102501149,23,0,,
72987,07630102501149,24,0,,
72988,07630102501167,1,0,,
72989,07630102501167,2,0,,
72990,07630102501167,3,0,,
72991,07630102501167,4,0,,
72992,07630102501167,5,0,,
72993,07630102501167,6,0,,
72994,07630102501167,7,0,,
72995,07630102501167,8,0,,
72996,07630102501167,9,0,,
72997,07630102501167,10,0,,
72998,07630102501167,11,0,,
72999,07630102501167,12,0,,
73000,07630102501167,13,0,,
73001,07630102501167,14,0,,
73002,07630102501167,15,0,,
73003,07630102501167,16,0,,
73004,07630102501167,17,0,,
73005,07630102501167,18,0,,
73006,07630102501167,19,0,,
73007,07630102501167,20,0,,
73008,07630102501167,21,0,,
73009,07630102501167,22,0,,
73010,07630102501167,23,0,,
73011,07630102501167,24,0,,
73012,07630102501185,1,0,,
73013,07630102501185,2,0,,
73014,07630102501185,3,0,,
73015,07630102501185,4,0,,
73016,07630102501185,5,0,,
73017,07630102501185,6,0,,
73018,07630102501185,7,0,,
73019,07630102501185,8,0,,
73020,07630102501185,9,0,,
73021,07630102501185,10,0,,
73022,07630102501185,11,0,,
73023,07630102501185,12,0,,
73024,07630102501185,13,0,,
73025,07630102501185,14,0,,
73026,07630102501185,15,0,,
73027,07630102501185,16,0,,
73028,07630102501185,17,0,,
73029,07630102501185,18,0,,
73030,07630102501185,19,0,,
73031,07630102501185,20,0,,
73032,07630102501185,21,0,,
73033,07630102501185,22,0,,
73034,07630102501185,23,0,,
73035,07630102501185,24,0,,
73036,07630102501203,1,0,,
73037,07630102501203,2,0,,
73038,07630102501203,3,0,,
73039,07630102501203,4,0,,
73040,07630102501203,5,0,,
73041,07630102501203,6,0,,
73042,07630102501203,7,0,,
73043,07630102501203,8,0,,
73044,07630102501203,9,0,,
73045,07630102501203,10,0,,
73046,07630102501203,11,0,,
73047,07630102501203,12,0,,
73048,07630102501203,13,0,,
73049,07630102501203,14,0,,
73050,07630102501203,15,0,,
73051,07630102501203,16,0,,
73052,07630102501203,17,0,,
73053,07630102501203,18,0,,
73054,07630102501203,19,0,,
73055,07630102501203,20,0,,
73056,07630102501203,21,0,,
73057,07630102501203,22,0,,
73058,07630102501203,23,0,,
73059,07630102501203,24,0,,
73060,07640101801005,1,0,,
73061,07640101801005,2,0,,
73062,07640101801005,3,2,3.0,
73063,07640101801005,4,0,,
73064,07640101801005,5,0,,
73065,07640101801005,6,0,,
73066,07640101801005,7,0,,
73067,07640101801005,8,0,,
73068,07640101801005,9,0,,
73069,07640101801005,10,0,,
73070,07640101801005,11,0,,
73071,07640101801005,12,0,,
73072,07640101801005,13,0,,
73073,07640101801005,14,0,,
73074,07640101801005,15,0,,
73075,07640101801005,16,0,,
73076,07640101801005,17,0,,
73077,07640101801005,18,0,,
73078,07640101801005,19,0,,
73079,07640101801005,20,0,,
73080,07640101801005,21,1,1.0,
73081,07640101801005,22,0,,
73082,07640101801005,23,0,,
73083,07640101801005,24,0,,
73084,07640101801008,1,0,,
73085,07640101801008,2,0,,
73086,07640101801008,3,0,,
73087,07640101801008,4,0,,
73088,07640101801008,5,0,,
73089,07640101801008,6,0,,
73090,07640101801008,7,0,,
73091,07640101801008,8,0,,
73092,07640101801008,9,0,,
73093,07640101801008,10,0,,
73094,07640101801008,11,0,,
73095,07640101801008,12,0,,
73096,07640101801008,13,0,,
73097,07640101801008,14,0,,
73098,07640101801008,15,0,,
73099,07640101801008,16,0,,
73100,07640101801008,17,0,,
73101,07640101801008,18,0,,
73102,07640101801008,19,0,,
73103,07640101801008,20,0,,
73104,07640101801008,21,0,,
73105,07640101801008,22,0,,
73106,07640101801008,23,0,,
73107,07640101801008,24,0,,
73108,07640101801023,1,0,,
73109,07640101801023,2,0,,
73110,07640101801023,3,0,,
73111,07640101801023,4,0,,
73112,07640101801023,5,0,,
73113,07640101801023,6,1,1.0,4.0
73114,07640101801023,7,0,,
73115,07640101801023,8,0,,
73116,07640101801023,9,0,,
73117,07640101801023,10,0,,
73118,07640101801023,11,0,,
73119,07640101801023,12,0,,
73120,07640101801023,13,0,,
73121,07640101801023,14,0,,
73122,07640101801023,15,0,,
73123,07640101801023,16,0,,
73124,07640101801023,17,0,,
73125,07640101801023,18,0,,
73126,07640101801023,19,0,,
73127,07640101801023,20,0,,
73128,07640101801023,21,1,1.0,
73129,07640101801023,22,0,,
73130,07640101801023,23,0,,
73131,07640101801023,24,0,,
73132,07640101801024,1,1,2.0,
73133,07640101801024,2,0,,
73134,07640101801024,3,0,,
73135,07640101801024,4,0,,
73136,07640101801024,5,0,,
73137,07640101801024,6,0,,
73138,07640101801024,7,0,,
73139,07640101801024,8,0,,
73140,07640101801024,9,0,,
73141,07640101801024,10,0,,
73142,07640101801024,11,0,,
73143,07640101801024,12,0,,
73144,07640101801024,13,0,,
73145,07640101801024,14,0,,
73146,07640101801024,15,0,,
73147,07640101801024,16,0,,
73148,07640101801024,17,0,,
73149,07640101801024,18,0,,
73150,07640101801024,19,0,,
73151,07640101801024,20,0,,
73152,07640101801024,21,1,2.0,
73153,07640101801024,22,0,,
73154,07640101801024,23,0,,
73155,07640101801024,24,0,,
73156,07640101801038,1,0,,
73157,07640101801038,2,0,,
73158,07640101801038,3,0,,
73159,07640101801038,4,0,,
73160,07640101801038,5,0,,
73161,07640101801038,6,0,,
73162,07640101801038,7,0,,
73163,07640101801038,8,0,,
73164,07640101801038,9,0,,
73165,07640101801038,10,0,,
73166,07640101801038,11,0,,
73167,07640101801038,12,0,,
73168,07640101801038,13,0,,
73169,07640101801038,14,0,,
73170,07640101801038,15,0,,
73171,07640101801038,16,0,,
73172,07640101801038,17,0,,
73173,07640101801038,18,0,,
73174,07640101801038,19,0,,
73175,07640101801038,20,0,,
73176,07640101801038,21,1,2.0,
73177,07640101801038,22,0,,
73178,07640101801038,23,0,,
73179,07640101801038,24,0,,
73180,07640101801043,1,0,,
73181,07640101801043,2,0,,
73182,07640101801043,3,3,2.0,
73183,07640101801043,4,0,,
73184,07640101801043,5,0,,
73185,07640101801043,6,0,,
73186,07640101801043,7,0,,
73187,07640101801043,8,0,,
73188,07640101801043,9,0,,
73189,07640101801043,10,0,,
73190,07640101801043,11,0,,
73191,07640101801043,12,0,,
73192,07640101801043,13,0,,
73193,07640101801043,14,0,,
73194,07640101801043,15,0,,
73195,07640101801043,16,0,,
73196,07640101801043,17,0,,
73197,07640101801043,18,0,,
73198,07640101801043,19,0,,
73199,07640101801043,20,0,,
73200,07640101801043,21,1,1.0,
73201,07640101801043,22,0,,
73202,07640101801043,23,0,,
73203,07640101801043,24,0,,
73204,07640101801062,1,0,,
73205,07640101801062,2,0,,
73206,07640101801062,3,1,1.0,
73207,07640101801062,4,0,,
73208,07640101801062,5,0,,
73209,07640101801062,6,1,1.0,4.0
73210,07640101801062,7,0,,
73211,07640101801062,8,0,,
73212,07640101801062,9,0,,
73213,07640101801062,10,0,,
73214,07640101801062,11,0,,
73215,07640101801062,12,0,,
73216,07640101801062,13,0,,
73217,07640101801062,14,0,,
73218,07640101801062,15,0,,
73219,07640101801062,16,0,,
73220,07640101801062,17,0,,
73221,07640101801062,18,0,,
73222,07640101801062,19,0,,
73223,07640101801062,20,0,,
73224,07640101801062,21,2,1.0,
73225,07640101801062,22,0,,
73226,07640101801062,23,0,,
73227,07640101801062,24,0,,
73228,07640101801081,1,0,,
73229,07640101801081,2,0,,
73230,07640101801081,3,2,1.0,
73231,07640101801081,4,0,,
73232,07640101801081,5,1,1.0,
73233,07640101801081,6,1,1.0,4.0
73234,07640101801081,7,0,,
73235,07640101801081,8,0,,
73236,07640101801081,9,0,,
73237,07640101801081,10,0,,
73238,07640101801081,11,0,,
73239,07640101801081,12,0,,
73240,07640101801081,13,0,,
73241,07640101801081,14,0,,
73242,07640101801081,15,0,,
73243,07640101801081,16,0,,
73244,07640101801081,17,0,,
73245,07640101801081,18,0,,
73246,07640101801081,19,0,,
73247,07640101801081,20,0,,
73248,07640101801081,21,1,1.0,
73249,07640101801081,22,0,,
73250,07640101801081,23,0,,
73251,07640101801081,24,0,,
73252,07640101801100,1,2,1.0,
73253,07640101801100,2,0,,
73254,07640101801100,3,0,,
73255,07640101801100,4,0,,
73256,07640101801100,5,0,,
73257,07640101801100,6,1,1.0,2.0
73258,07640101801100,7,0,,
73259,07640101801100,8,0,,
73260,07640101801100,9,0,,
73261,07640101801100,10,0,,
73262,07640101801100,11,0,,
73263,07640101801100,12,0,,
73264,07640101801100,13,0,,
73265,07640101801100,14,0,,
73266,07640101801100,15,0,,
73267,07640101801100,16,0,,
73268,07640101801100,17,0,,
73269,07640101801100,18,0,,
73270,07640101801100,19,0,,
73271,07640101801100,20,0,,
73272,07640101801100,21,1,1.0,
73273,07640101801100,22,0,,
73274,07640101801100,23,0,,
73275,07640101801100,24,0,,
73276,07640101801119,1,0,,
73277,07640101801119,2,0,,
73278,07640101801119,3,3,2.0,
73279,07640101801119,4,0,,
73280,07640101801119,5,0,,
73281,07640101801119,6,0,,
73282,07640101801119,7,0,,
73283,07640101801119,8,0,,
73284,07640101801119,9,0,,
73285,07640101801119,10,0,,
73286,07640101801119,11,0,,
73287,07640101801119,12,0,,
73288,07640101801119,13,0,,
73289,07640101801119,14,0,,
73290,07640101801119,15,0,,
73291,07640101801119,16,0,,
73292,07640101801119,17,0,,
73293,07640101801119,18,0,,
73294,07640101801119,19,0,,
73295,07640101801119,20,0,,
73296,07640101801119,21,2,2.0,
73297,07640101801119,22,0,,
73298,07640101801119,23,0,,
73299,07640101801119,24,0,,
73300,07640101801138,1,0,,
73301,07640101801138,2,0,,
73302,07640101801138,3,1,1.0,
73303,07640101801138,4,0,,
73304,07640101801138,5,0,,
73305,07640101801138,6,0,,
73306,07640101801138,7,0,,
73307,07640101801138,8,0,,
73308,07640101801138,9,0,,
73309,07640101801138,10,0,,
73310,07640101801138,11,0,,
73311,07640101801138,12,0,,
73312,07640101801138,13,0,,
73313,07640101801138,14,0,,
73314,07640101801138,15,0,,
73315,07640101801138,16,0,,
73316,07640101801138,17,0,,
73317,07640101801138,18,0,,
73318,07640101801138,19,0,,
73319,07640101801138,20,0,,
73320,07640101801138,21,1,2.0,
73321,07640101801138,22,0,,
73322,07640101801138,23,0,,
73323,07640101801138,24,0,,
73324,07640101801157,1,1,2.0,
73325,07640101801157,2,0,,
73326,07640101801157,3,0,,
73327,07640101801157,4,0,,
73328,07640101801157,5,0,,
73329,07640101801157,6,0,,
73330,07640101801157,7,0,,
73331,07640101801157,8,0,,
73332,07640101801157,9,0,,
