,HHID,O,O1,O2
7312,14760500507011,2.0,2.0,
7313,14760500507012,2.0,1.0,1.0
7314,14760500507012,2.0,1.0,1.0
7315,14760500507013,1.0,2.0,
7316,14760500507013,1.0,2.0,
7317,14760500507014,1.0,2.0,
7318,14760500507014,2.0,2.0,
7319,14760500507015,1.0,2.0,
7320,14760500507015,2.0,2.0,
7321,14760500507016,1.0,2.0,
7322,14760500507016,2.0,2.0,
7323,14760500507017,1.0,2.0,
7324,14760500507017,2.0,2.0,
7325,14760500507018,1.0,2.0,
7326,14760500507018,2.0,2.0,
7327,14760500507019,1.0,2.0,
7328,14760500507019,2.0,2.0,
7329,14760500507020,1.0,2.0,
7330,14760500507020,2.0,2.0,
7331,14760500517001,2.0,2.0,
7332,14760500517001,2.0,2.0,
7333,14760500517002,2.0,2.0,
7334,14760500517002,2.0,2.0,
7335,14760500517003,2.0,2.0,
7336,14760500517003,2.0,2.0,
7337,14760500517004,1.0,2.0,
7338,14760500517004,2.0,2.0,
7339,14760500517005,2.0,2.0,
7340,14760500517005,2.0,2.0,
7341,14760500517006,2.0,2.0,
7342,14760500517006,2.0,2.0,
7343,14760500517007,2.0,2.0,
7344,14760500517007,2.0,2.0,
7345,14760500517008,2.0,2.0,
7346,14760500517008,2.0,2.0,
7347,14760500517009,2.0,2.0,
7348,14760500517009,2.0,2.0,
7349,14760500517010,2.0,2.0,
7350,14760500517010,2.0,2.0,
7351,14760500517011,2.0,2.0,
7352,14760500517011,2.0,2.0,
7353,14760500517012,2.0,2.0,
7354,14760500517012,2.0,2.0,
7355,14760500517013,2.0,2.0,
7356,14760500517013,2.0,2.0,
7357,14760500517014,2.0,2.0,
7358,14760500517014,2.0,2.0,
7359,14760500517015,2.0,2.0,
7360,14760500517015,2.0,2.0,
7361,14760500517016,2.0,2.0,
7362,14760500517016,2.0,2.0,
7363,14760500517018,2.0,2.0,
7364,14760500517018,2.0,2.0,
7365,14760500517019,2.0,2.0,
7366,14760500517019,2.0,2.0,
7367,14760500517020,2.0,2.0,
7368,14760500517020,2.0,2.0,
7369,14760500517044,2.0,2.0,
7370,14760500517044,2.0,2.0,
7371,14760500527001,2.0,2.0,
7372,14760500527001,2.0,2.0,
7373,14760500527002,2.0,2.0,
7374,14760500527002,2.0,2.0,
7375,14760500527003,2.0,2.0,
7376,14760500527003,2.0,2.0,
7377,14760500527004,2.0,2.0,
7378,14760500527004,2.0,2.0,
7379,14760500527005,2.0,2.0,
7380,14760500527005,2.0,2.0,
7381,14760500527006,2.0,2.0,
7382,14760500527006,2.0,2.0,
7383,14760500527007,2.0,2.0,
7384,14760500527007,2.0,2.0,
7385,14760500527008,2.0,2.0,
7386,14760500527008,2.0,2.0,
7387,14760500527009,2.0,2.0,
7388,14760500527009,2.0,2.0,
7389,14760500527010,2.0,2.0,
7390,14760500527010,2.0,2.0,
7391,14760500527011,2.0,2.0,
7392,14760500527011,2.0,2.0,
7393,14760500527012,2.0,2.0,
7394,14760500527012,2.0,2.0,
7395,14760500527013,2.0,2.0,
7396,14760500527013,2.0,2.0,
7397,14760500527014,2.0,2.0,
7398,14760500527014,2.0,2.0,
7399,14760500527015,2.0,2.0,
7400,14760500527015,2.0,2.0,
7401,14760500527016,2.0,2.0,
7402,14760500527016,2.0,2.0,
7403,14760500527017,2.0,2.0,
7404,14760500527017,2.0,2.0,
7405,14760500527018,2.0,2.0,
7406,14760500527018,2.0,2.0,
7407,14760500527019,2.0,2.0,
7408,14760500527019,2.0,2.0,
7409,14760500527020,2.0,2.0,
7410,14760500527020,2.0,2.0,
7411,14760500532001,1.0,2.0,
7412,14760500532001,2.0,2.0,
7413,14760500532002,1.0,2.0,
7414,14760500532002,2.0,2.0,
7415,14760500532003,1.0,2.0,
7416,14760500532003,2.0,2.0,
7417,14760500532004,1.0,2.0,
7418,14760500532004,2.0,2.0,
7419,14760500532005,1.0,2.0,
7420,14760500532005,2.0,2.0,
7421,14760500532006,1.0,2.0,
7422,14760500532006,2.0,2.0,
7423,14760500532007,1.0,2.0,
7424,14760500532007,2.0,2.0,
7425,14760500532008,1.0,2.0,
7426,14760500532008,2.0,2.0,
7427,14760500532009,1.0,2.0,
7428,14760500532009,2.0,2.0,
7429,14760500532010,1.0,2.0,
7430,14760500532010,2.0,2.0,
7431,14760500532011,1.0,2.0,
7432,14760500532011,2.0,2.0,
7433,14760500532012,1.0,2.0,
7434,14760500532012,2.0,2.0,
7435,14760500532013,1.0,2.0,
7436,14760500532013,2.0,2.0,
7437,14760500532014,1.0,2.0,
7438,14760500532014,2.0,2.0,
7439,14760500532015,1.0,2.0,
7440,14760500532015,2.0,2.0,
7441,14760500532016,1.0,2.0,
7442,14760500532016,2.0,2.0,
7443,14760500532017,1.0,2.0,
7444,14760500532017,2.0,2.0,
7445,14760500532018,1.0,2.0,
7446,14760500532018,2.0,2.0,
7447,14760500532019,1.0,2.0,
7448,14760500532019,2.0,2.0,
7449,14760500532020,1.0,2.0,
7450,14760500532020,2.0,2.0,
7451,14760500613002,1.0,2.0,
7452,14760500613002,2.0,2.0,
7453,14760500613003,1.0,2.0,
7454,14760500613003,2.0,2.0,
7455,14760500613004,1.0,2.0,
7456,14760500613004,2.0,2.0,
7457,14760500613005,1.0,2.0,
7458,14760500613005,2.0,2.0,
7459,14760500613006,1.0,2.0,
7460,14760500613006,2.0,2.0,
7461,14760500613007,1.0,2.0,
7462,14760500613007,2.0,2.0,
7463,14760500613008,1.0,2.0,
7464,14760500613008,2.0,2.0,
7465,14760500613009,1.0,2.0,
7466,14760500613009,2.0,2.0,
7467,14760500613010,1.0,2.0,
7468,14760500613010,2.0,2.0,
7469,14760500613011,1.0,2.0,
7470,14760500613011,2.0,2.0,
7471,14760500613012,1.0,2.0,
7472,14760500613012,2.0,2.0,
7473,14760500613013,1.0,2.0,
7474,14760500613013,2.0,2.0,
7475,14760500613014,1.0,2.0,
7476,14760500613014,2.0,2.0,
7477,14760500613015,1.0,2.0,
7478,14760500613015,2.0,2.0,
7479,14760500613016,1.0,2.0,
7480,14760500613016,2.0,2.0,
7481,14760500613017,1.0,2.0,
7482,14760500613017,2.0,2.0,
7483,14760500613018,1.0,2.0,
7484,14760500613018,2.0,2.0,
7485,14760500613019,1.0,2.0,
7486,14760500613019,2.0,2.0,
7487,14760500613020,1.0,2.0,
7488,14760500613020,2.0,2.0,
7489,14760500802001,2.0,2.0,
7490,14760500802001,2.0,2.0,
7491,14760500802002,2.0,2.0,
7492,14760500802002,2.0,2.0,
7493,14760500802003,2.0,2.0,
7494,14760500802003,2.0,2.0,
7495,14760500802004,2.0,2.0,
7496,14760500802004,2.0,2.0,
7497,14760500802005,2.0,2.0,
7498,14760500802005,2.0,2.0,
7499,14760500802006,2.0,2.0,
7500,14760500802006,2.0,2.0,
7501,14760500802007,1.0,2.0,
7502,14760500802007,2.0,2.0,
7503,14760500802008,1.0,2.0,
7504,14760500802008,2.0,2.0,
7505,14760500802009,1.0,2.0,
7506,14760500802009,2.0,2.0,
7507,14760500802010,1.0,2.0,
7508,14760500802010,2.0,2.0,
7509,14760500802011,1.0,2.0,
7510,14760500802011,2.0,2.0,
7511,14760500802012,1.0,2.0,
7512,14760500802012,2.0,2.0,
7513,14760500802017,2.0,2.0,
7514,14760500802017,2.0,2.0,
7515,14760500802018,2.0,2.0,
7516,14760500802018,2.0,2.0,
7517,14760500802019,2.0,2.0,
7518,14760500802019,2.0,2.0,
7519,14760500802020,2.0,2.0,
7520,14760500802020,2.0,2.0,
7521,14760500802065,1.0,2.0,
7522,14760500802065,2.0,2.0,
7523,14760500802070,1.0,2.0,
7524,14760500802070,2.0,2.0,
7525,14760500802075,1.0,2.0,
7526,14760500802075,2.0,2.0,
7527,14760500802080,1.0,2.0,
7528,14760500802080,2.0,2.0,
7529,14760500811002,1.0,2.0,
7530,14760500811002,2.0,2.0,
7531,14760500811007,1.0,2.0,
7532,14760500811007,2.0,2.0,
7533,14760500811012,1.0,2.0,
7534,14760500811012,2.0,2.0,
7535,14760500811017,1.0,2.0,
7536,14760500811017,2.0,2.0,
7537,14760500811022,1.0,2.0,
7538,14760500811022,2.0,2.0,
7539,14760500811027,1.0,2.0,
7540,14760500811027,2.0,2.0,
7541,14760500811032,1.0,2.0,
7542,14760500811032,2.0,2.0,
7543,14760500811037,1.0,2.0,
7544,14760500811037,2.0,2.0,
7545,14760500811042,1.0,2.0,
7546,14760500811042,2.0,2.0,
7547,14760500811047,1.0,2.0,
7548,14760500811047,2.0,2.0,
7549,14760500811052,1.0,2.0,
7550,14760500811052,2.0,2.0,
7551,14760500811057,1.0,2.0,
7552,14760500811057,2.0,2.0,
7553,14760500811062,2.0,2.0,
7554,14760500811062,2.0,2.0,
7555,14760500811067,2.0,2.0,
7556,14760500811067,2.0,2.0,
7557,14760500811072,2.0,2.0,
7558,14760500811072,2.0,2.0,
7559,14760500811077,2.0,2.0,
7560,14760500811077,2.0,2.0,
7561,14760500811082,1.0,2.0,
7562,14760500811082,2.0,2.0,
7563,14760500811087,1.0,2.0,
7564,14760500811087,2.0,2.0,
7565,14760500811092,1.0,2.0,
7566,14760500811092,2.0,2.0,
7567,14760500811097,1.0,2.0,
7568,14760500811097,2.0,2.0,
7569,14770600201001,2.0,2.0,
7570,14770600201001,2.0,2.0,
7571,14770600201002,2.0,2.0,
7572,14770600201002,2.0,2.0,
7573,14770600201003,2.0,2.0,
7574,14770600201003,2.0,2.0,
7575,14770600201004,2.0,2.0,
7576,14770600201004,2.0,2.0,
7577,14770600201005,2.0,2.0,
7578,14770600201005,2.0,2.0,
7579,14770600201006,2.0,2.0,
7580,14770600201006,2.0,2.0,
7581,14770600201007,2.0,2.0,
7582,14770600201007,2.0,2.0,
7583,14770600201008,2.0,2.0,
7584,14770600201008,2.0,2.0,
7585,14770600201010,2.0,2.0,
7586,14770600201010,2.0,2.0,
7587,14770600201011,2.0,2.0,
7588,14770600201011,2.0,2.0,
7589,14770600201012,2.0,2.0,
7590,14770600201012,2.0,2.0,
7591,14770600201017,1.0,1.0,1.0
7592,14770600201017,2.0,1.0,1.0
7593,14770600305001,1.0,2.0,
7594,14770600305001,2.0,2.0,
7595,14770600305002,1.0,2.0,
7596,14770600305002,2.0,2.0,
7597,14770600305004,1.0,2.0,
7598,14770600305004,2.0,2.0,
7599,14770600305006,1.0,2.0,
7600,14770600305006,2.0,2.0,
7601,14770600305008,1.0,2.0,
7602,14770600305008,2.0,2.0,
7603,14770600305009,1.0,2.0,
7604,14770600305009,2.0,2.0,
7605,14770600305010,1.0,2.0,
7606,14770600305010,2.0,2.0,
7607,14770600305011,1.0,2.0,
7608,14770600305011,2.0,2.0,
7609,14770600305012,1.0,2.0,
7610,14770600305012,1.0,2.0,
7611,14770600305013,1.0,2.0,
7612,14770600305013,2.0,2.0,
7613,14770600305014,1.0,2.0,
7614,14770600305014,2.0,2.0,
7615,14770600305015,1.0,2.0,
7616,14770600305015,2.0,2.0,
7617,14770600305016,1.0,2.0,
7618,14770600305016,2.0,2.0,
7619,14770600305017,2.0,2.0,
7620,14770600305017,2.0,2.0,
7621,14770600305018,1.0,2.0,
7622,14770600305018,2.0,2.0,
7623,14770600305019,2.0,2.0,
7624,14770600305019,2.0,2.0,
7625,14770600305020,1.0,2.0,
7626,14770600305020,2.0,2.0,
7627,14770600305022,1.0,2.0,
7628,14770600305022,1.0,2.0,
7629,14770600404001,1.0,2.0,
7630,14770600404001,2.0,2.0,
7631,14770600404002,1.0,2.0,
7632,14770600404002,2.0,2.0,
7633,14770600404003,1.0,2.0,
7634,14770600404003,2.0,2.0,
7635,14770600404005,1.0,2.0,
7636,14770600404005,2.0,2.0,
7637,14770600404006,1.0,2.0,
7638,14770600404006,2.0,2.0,
7639,14770600404007,1.0,2.0,
7640,14770600404007,2.0,2.0,
7641,14770600404008,1.0,2.0,
7642,14770600404008,2.0,2.0,
7643,14770600404009,1.0,2.0,
7644,14770600404009,2.0,2.0,
7645,14770600404010,1.0,2.0,
7646,14770600404010,2.0,2.0,
7647,14770600404011,1.0,2.0,
7648,14770600404011,2.0,2.0,
7649,14770600404012,1.0,2.0,
7650,14770600404012,2.0,2.0,
7651,14770600404013,1.0,2.0,
7652,14770600404013,2.0,2.0,
7653,14770600404014,1.0,2.0,
7654,14770600404014,2.0,2.0,
7655,14770600404015,1.0,2.0,
7656,14770600404015,2.0,2.0,
7657,14770600404016,1.0,2.0,
7658,14770600404016,2.0,2.0,
7659,14770600404017,1.0,2.0,
7660,14770600404017,2.0,2.0,
7661,14770600404018,1.0,2.0,
7662,14770600404018,2.0,2.0,
7663,14770600404019,1.0,2.0,
7664,14770600404019,2.0,2.0,
7665,14770600404020,1.0,2.0,
7666,14770600404020,2.0,2.0,
7667,14770600528001,1.0,2.0,
7668,14770600528001,1.0,2.0,
7669,14770600528002,1.0,2.0,
7670,14770600528002,1.0,2.0,
7671,14770600528010,1.0,2.0,
7672,14770600528010,2.0,2.0,
7673,14770600528014,2.0,2.0,
7674,14770600528014,2.0,2.0,
7675,14770600528015,2.0,2.0,
7676,14770600528015,2.0,2.0,
7677,14770600528016,1.0,2.0,
7678,14770600528016,2.0,2.0,
7679,14770600528017,1.0,2.0,
7680,14770600528017,2.0,2.0,
7681,14770600528018,1.0,2.0,
7682,14770600528018,2.0,2.0,
7683,14770600528026,1.0,2.0,
7684,14770600528026,2.0,2.0,
7685,14770600528034,1.0,2.0,
7686,14770600528034,2.0,2.0,
7687,14770600528042,1.0,2.0,
7688,14770600528042,2.0,2.0,
7689,14770600528058,1.0,2.0,
7690,14770600528058,2.0,2.0,
7691,14770600528066,1.0,2.0,
7692,14770600528066,2.0,2.0,
7693,14770600528074,1.0,2.0,
7694,14770600528074,2.0,2.0,
7695,14770600528082,1.0,2.0,
7696,14770600528082,2.0,2.0,
7697,14770600528090,1.0,2.0,
7698,14770600528090,2.0,2.0,
7699,14770600528098,1.0,2.0,
7700,14770600528098,2.0,2.0,
7701,14770600528099,1.0,2.0,
7702,14770600528099,2.0,2.0,
7703,14770600528146,1.0,2.0,
7704,14770600528146,2.0,2.0,
7705,14770600528154,1.0,2.0,
7706,14770600528154,2.0,2.0,
7707,14770600625001,1.0,2.0,
7708,14770600625001,2.0,2.0,
7709,14770600625008,1.0,2.0,
7710,14770600625008,2.0,2.0,
7711,14770600625009,1.0,2.0,
7712,14770600625009,2.0,2.0,
7713,14770600625011,1.0,2.0,
7714,14770600625011,2.0,2.0,
7715,14770600625012,1.0,2.0,
7716,14770600625012,2.0,2.0,
7717,14770600625013,1.0,2.0,
7718,14770600625013,2.0,2.0,
7719,14770600625014,1.0,2.0,
7720,14770600625014,2.0,2.0,
7721,14770600625015,1.0,2.0,
7722,14770600625015,2.0,2.0,
7723,14770600625016,1.0,2.0,
7724,14770600625016,2.0,2.0,
7725,14770600625017,1.0,2.0,
7726,14770600625017,2.0,2.0,
7727,14770600625018,1.0,2.0,
7728,14770600625018,2.0,2.0,
7729,14770600625019,1.0,2.0,
7730,14770600625019,2.0,2.0,
7731,14770600625020,1.0,2.0,
7732,14770600625020,2.0,2.0,
7733,14770600625022,1.0,2.0,
7734,14770600625022,2.0,2.0,
7735,14770600625029,1.0,2.0,
7736,14770600625029,2.0,2.0,
7737,14770600625036,1.0,2.0,
7738,14770600625036,2.0,2.0,
7739,14770600625043,1.0,2.0,
7740,14770600625043,2.0,2.0,
7741,14770600625050,1.0,2.0,
7742,14770600625050,2.0,2.0,
7743,14770600625064,1.0,2.0,
7744,14770600625064,2.0,2.0,
7745,14770600821003,1.0,2.0,
7746,14770600821003,2.0,2.0,
7747,14770600821005,1.0,2.0,
7748,14770600821005,2.0,2.0,
7749,14770600821006,1.0,2.0,
7750,14770600821006,2.0,2.0,
7751,14770600821007,1.0,2.0,
7752,14770600821007,2.0,2.0,
7753,14770600821008,1.0,2.0,
7754,14770600821008,2.0,2.0,
7755,14770600821009,1.0,2.0,
7756,14770600821009,2.0,2.0,
7757,14770600821010,1.0,2.0,
7758,14770600821010,2.0,2.0,
7759,14770600821011,1.0,2.0,
7760,14770600821011,2.0,2.0,
7761,14770600821012,1.0,2.0,
7762,14770600821012,2.0,2.0,
7763,14770600821018,1.0,2.0,
7764,14770600821018,2.0,2.0,
7765,14770600821033,1.0,2.0,
7766,14770600821033,2.0,2.0,
7767,14770600821048,1.0,2.0,
7768,14770600821048,2.0,2.0,
7769,14770600929002,2.0,2.0,
7770,14770600929002,2.0,2.0,
7771,14770600929003,1.0,2.0,
7772,14770600929003,2.0,2.0,
7773,14770600929004,1.0,2.0,
7774,14770600929004,2.0,2.0,
7775,14770600929005,1.0,2.0,
7776,14770600929005,2.0,2.0,
7777,14770600929006,2.0,2.0,
7778,14770600929006,2.0,2.0,
7779,14770600929007,2.0,2.0,
7780,14770600929007,2.0,2.0,
7781,14770600929008,1.0,2.0,
7782,14770600929008,2.0,2.0,
7783,14770600929009,1.0,2.0,
7784,14770600929009,2.0,2.0,
7785,14770600929010,1.0,2.0,
7786,14770600929010,2.0,2.0,
7787,14770600929012,2.0,2.0,
7788,14770600929012,2.0,2.0,
7789,14770600929014,2.0,2.0,
7790,14770600929014,2.0,2.0,
7791,14770600929015,2.0,2.0,
7792,14770600929015,2.0,2.0,
7793,14770600929016,2.0,1.0,1.0
7794,14770600929016,2.0,1.0,1.0
7795,14770600929017,2.0,2.0,
7796,14770600929017,2.0,2.0,
7797,14770600929018,1.0,2.0,
7798,14770600929018,2.0,2.0,
7799,14770600929019,2.0,2.0,
7800,14770600929019,2.0,2.0,
7801,14770600929020,2.0,2.0,
7802,14770600929020,2.0,2.0,
7803,14780700220001,1.0,2.0,
7804,14780700220001,2.0,2.0,
7805,14780700220002,1.0,2.0,
7806,14780700220002,2.0,2.0,
7807,14780700220003,1.0,2.0,
7808,14780700220003,2.0,2.0,
7809,14780700220004,1.0,2.0,
7810,14780700220004,2.0,2.0,
7811,14780700220005,1.0,2.0,
7812,14780700220005,2.0,2.0,
7813,14780700220006,1.0,2.0,
7814,14780700220006,2.0,2.0,
7815,14780700220007,1.0,2.0,
7816,14780700220007,2.0,2.0,
7817,14780700220008,1.0,2.0,
7818,14780700220008,2.0,2.0,
7819,14780700220009,1.0,2.0,
7820,14780700220009,2.0,2.0,
7821,14780700220010,1.0,2.0,
7822,14780700220010,2.0,2.0,
7823,14780700220011,1.0,2.0,
7824,14780700220011,2.0,2.0,
7825,14780700220012,1.0,2.0,
7826,14780700220012,2.0,2.0,
7827,14780700524001,2.0,2.0,
7828,14780700524001,2.0,2.0,
7829,14780700524002,1.0,2.0,
7830,14780700524002,1.0,2.0,
7831,14780700524003,1.0,2.0,
7832,14780700524003,2.0,2.0,
7833,14780700524004,,,
7834,14780700524005,1.0,2.0,
7835,14780700524005,2.0,2.0,
7836,14780700524006,1.0,2.0,
7837,14780700524006,1.0,2.0,
7838,14780700524007,1.0,2.0,
7839,14780700524007,1.0,2.0,
7840,14780700524008,1.0,2.0,
7841,14780700524008,2.0,2.0,
7842,14780700524009,1.0,2.0,
7843,14780700524009,2.0,2.0,
7844,14780700524010,1.0,2.0,
7845,14780700524010,2.0,2.0,
7846,14780700524011,1.0,2.0,
7847,14780700524011,2.0,2.0,
7848,14780700524012,1.0,2.0,
7849,14780700524012,2.0,2.0,
7850,14780700911001,1.0,2.0,
7851,14780700911001,2.0,2.0,
7852,14780700911003,1.0,2.0,
7853,14780700911003,2.0,2.0,
7854,14780700911004,1.0,2.0,
7855,14780700911004,2.0,2.0,
7856,14780700911005,1.0,2.0,
7857,14780700911005,2.0,2.0,
7858,14780700911006,1.0,2.0,
7859,14780700911006,2.0,2.0,
7860,14780700911007,1.0,2.0,
7861,14780700911007,2.0,2.0,
7862,14780700911008,1.0,2.0,
7863,14780700911008,2.0,2.0,
7864,14780700911014,1.0,2.0,
7865,14780700911014,2.0,2.0,
7866,14780700911035,,,
7867,14780700911037,1.0,2.0,
7868,14780700911037,2.0,2.0,
7869,14780700911080,1.0,2.0,
7870,14780700911080,2.0,2.0,
7871,14780700911089,1.0,2.0,
7872,14780700911089,2.0,2.0,
7873,14790800116001,1.0,2.0,
7874,14790800116001,2.0,2.0,
7875,14790800116002,1.0,2.0,
7876,14790800116002,2.0,2.0,
7877,14790800116003,1.0,2.0,
7878,14790800116003,2.0,2.0,
7879,14790800116012,1.0,2.0,
7880,14790800116012,2.0,2.0,
7881,14790800116021,1.0,2.0,
7882,14790800116021,2.0,2.0,
7883,14790800116030,1.0,2.0,
7884,14790800116030,2.0,2.0,
7885,14790800116033,1.0,2.0,
7886,14790800116033,2.0,2.0,
7887,14790800116039,1.0,2.0,
7888,14790800116039,2.0,2.0,
7889,14790800116048,1.0,2.0,
7890,14790800116048,2.0,2.0,
7891,14790800116057,1.0,2.0,
7892,14790800116057,2.0,2.0,
7893,14790800116066,1.0,2.0,
7894,14790800116066,2.0,2.0,
7895,14790800116093,1.0,2.0,
7896,14790800116093,2.0,2.0,
7897,14790800116111,2.0,2.0,
7898,14790800116111,2.0,2.0,
7899,14790800116120,2.0,2.0,
7900,14790800116120,2.0,2.0,
7901,14790800116129,2.0,2.0,
7902,14790800116129,2.0,2.0,
7903,14790800116138,2.0,2.0,
7904,14790800116138,2.0,2.0,
7905,14790800116147,2.0,2.0,
7906,14790800116147,2.0,2.0,
7907,14790800116156,2.0,2.0,
7908,14790800116156,2.0,2.0,
7909,14790800116165,2.0,2.0,
7910,14790800116165,2.0,2.0,
7911,14790800116174,2.0,2.0,
7912,14790800116174,2.0,2.0,
7913,14790800152001,1.0,2.0,
7914,14790800152001,2.0,2.0,
7915,14790800152002,1.0,2.0,
7916,14790800152002,2.0,2.0,
7917,14790800152003,1.0,2.0,
7918,14790800152003,2.0,2.0,
7919,14790800152004,1.0,2.0,
7920,14790800152004,2.0,2.0,
7921,14790800152005,1.0,2.0,
7922,14790800152005,2.0,2.0,
7923,14790800152006,1.0,2.0,
7924,14790800152006,2.0,2.0,
7925,14790800152007,1.0,2.0,
7926,14790800152007,2.0,2.0,
7927,14790800152008,1.0,2.0,
7928,14790800152008,2.0,2.0,
7929,14790800152009,1.0,2.0,
7930,14790800152009,2.0,2.0,
7931,14790800152010,1.0,2.0,
7932,14790800152010,2.0,2.0,
7933,14790800152011,1.0,2.0,
7934,14790800152011,1.0,2.0,
7935,14790800152012,1.0,2.0,
7936,14790800152012,2.0,2.0,
7937,14790800204001,1.0,2.0,
7938,14790800204001,2.0,2.0,
7939,14790800204002,1.0,2.0,
7940,14790800204002,2.0,2.0,
7941,14790800204003,1.0,2.0,
7942,14790800204003,2.0,2.0,
7943,14790800204004,1.0,2.0,
7944,14790800204004,1.0,2.0,
7945,14790800204005,1.0,2.0,
7946,14790800204005,2.0,2.0,
7947,14790800204006,1.0,2.0,
7948,14790800204006,2.0,2.0,
7949,14790800204007,1.0,2.0,
7950,14790800204007,2.0,2.0,
7951,14790800204008,1.0,2.0,
7952,14790800204008,2.0,2.0,
7953,14790800204009,1.0,2.0,
7954,14790800204009,2.0,2.0,
7955,14790800204010,1.0,2.0,
7956,14790800204010,2.0,2.0,
7957,14790800204011,1.0,2.0,
7958,14790800204011,2.0,2.0,
7959,14790800204012,1.0,2.0,
7960,14790800204012,2.0,2.0,
7961,14790800204013,1.0,2.0,
7962,14790800204013,2.0,2.0,
7963,14790800204014,1.0,2.0,
7964,14790800204014,2.0,2.0,
7965,14790800204015,1.0,2.0,
7966,14790800204015,2.0,2.0,
7967,14790800204016,1.0,2.0,
7968,14790800204016,2.0,2.0,
7969,14790800204017,1.0,2.0,
7970,14790800204017,2.0,2.0,
7971,14790800204018,1.0,2.0,
7972,14790800204018,2.0,2.0,
7973,14790800204019,2.0,2.0,
7974,14790800204019,2.0,2.0,
7975,14790800204020,2.0,2.0,
7976,14790800204020,2.0,2.0,
7977,14790800217001,1.0,2.0,
7978,14790800217001,2.0,2.0,
7979,14790800217002,1.0,2.0,
7980,14790800217002,2.0,2.0,
7981,14790800217003,1.0,2.0,
7982,14790800217003,2.0,2.0,
7983,14790800217004,2.0,2.0,
7984,14790800217004,2.0,2.0,
7985,14790800217005,1.0,2.0,
7986,14790800217005,2.0,2.0,
7987,14790800217006,1.0,2.0,
7988,14790800217006,2.0,2.0,
7989,14790800217007,1.0,2.0,
7990,14790800217007,2.0,2.0,
7991,14790800217008,1.0,2.0,
7992,14790800217008,2.0,2.0,
7993,14790800217009,1.0,2.0,
7994,14790800217009,2.0,2.0,
7995,14790800217010,1.0,2.0,
7996,14790800217010,2.0,2.0,
7997,14790800217011,1.0,2.0,
7998,14790800217011,2.0,2.0,
7999,14790800217012,1.0,2.0,
8000,14790800217012,2.0,2.0,
8001,14790800217013,1.0,2.0,
8002,14790800217013,2.0,2.0,
8003,14790800217014,1.0,2.0,
8004,14790800217014,2.0,2.0,
8005,14790800217015,1.0,2.0,
8006,14790800217015,2.0,2.0,
8007,14790800217016,1.0,2.0,
8008,14790800217016,1.0,2.0,
8009,14790800217017,1.0,2.0,
8010,14790800217017,2.0,2.0,
8011,14790800217018,1.0,2.0,
8012,14790800217018,2.0,2.0,
8013,14790800217019,2.0,2.0,
8014,14790800217019,2.0,2.0,
8015,14790800217020,1.0,2.0,
8016,14790800217020,2.0,2.0,
8017,14790800503001,1.0,2.0,
8018,14790800503001,2.0,2.0,
8019,14790800503002,1.0,2.0,
8020,14790800503002,2.0,2.0,
8021,14790800503003,1.0,2.0,
8022,14790800503003,2.0,2.0,
8023,14790800503004,1.0,2.0,
8024,14790800503004,2.0,2.0,
8025,14790800503005,1.0,2.0,
8026,14790800503005,2.0,2.0,
8027,14790800503006,1.0,2.0,
8028,14790800503006,2.0,2.0,
8029,14790800503007,1.0,2.0,
8030,14790800503007,2.0,2.0,
8031,14790800503008,1.0,2.0,
8032,14790800503008,2.0,2.0,
8033,14790800503009,1.0,2.0,
8034,14790800503009,2.0,2.0,
8035,14790800503010,1.0,2.0,
8036,14790800503010,2.0,2.0,
8037,14790800503011,1.0,2.0,
8038,14790800503011,2.0,2.0,
8039,14790800503012,1.0,2.0,
8040,14790800503012,2.0,2.0,
8041,14790800503013,1.0,2.0,
8042,14790800503013,2.0,2.0,
8043,14790800503014,2.0,2.0,
8044,14790800503014,2.0,2.0,
8045,14790800503015,1.0,2.0,
8046,14790800503015,2.0,2.0,
8047,14790800503016,1.0,2.0,
8048,14790800503016,2.0,2.0,
8049,14790800503017,1.0,2.0,
8050,14790800503017,2.0,2.0,
8051,14790800503018,1.0,2.0,
8052,14790800503018,2.0,2.0,
8053,14790800503019,1.0,2.0,
8054,14790800503019,2.0,2.0,
8055,14790800503020,1.0,2.0,
8056,14790800503020,2.0,2.0,
8057,14790800514001,1.0,2.0,
8058,14790800514001,2.0,2.0,
8059,14790800514002,1.0,2.0,
8060,14790800514002,2.0,2.0,
8061,14790800514003,1.0,2.0,
8062,14790800514003,2.0,2.0,
8063,14790800514004,1.0,2.0,
8064,14790800514004,2.0,1.0,1.0
8065,14790800514005,1.0,2.0,
8066,14790800514005,2.0,2.0,
8067,14790800514006,1.0,2.0,
8068,14790800514006,2.0,2.0,
8069,14790800514007,1.0,2.0,
8070,14790800514007,2.0,2.0,
8071,14790800514008,1.0,2.0,
8072,14790800514008,2.0,2.0,
8073,14790800514009,1.0,2.0,
8074,14790800514009,2.0,2.0,
8075,14790800514010,1.0,2.0,
8076,14790800514010,2.0,2.0,
8077,14790800514011,1.0,2.0,
8078,14790800514011,2.0,2.0,
8079,14790800514012,1.0,2.0,
8080,14790800514012,2.0,2.0,
8081,14790800514013,1.0,2.0,
8082,14790800514013,2.0,2.0,
8083,14790800514014,1.0,2.0,
8084,14790800514014,2.0,2.0,
8085,14790800514015,1.0,2.0,
8086,14790800514015,2.0,2.0,
8087,14790800514016,1.0,2.0,
